formid,CommPartnersGender,CommPartnerMaritalStatus,Stateofresidence,Farming_Seasons_to_Participate_in_2024,LandAvailableIn2024WetSeason,LandAvailableIn2024DrySeason,ReasonForDisplacement,CommPartnerHouseHoldStatus,Cooperative_unique_ID,Implementing_Partner,PovertyClassification,Comm_Partners_Age_group,Sex_and_AgeGroup,IDP_classification,disability_classification,Beneficiaryuniqueid,completed_time,started_time,username,received_on
2ddded4b-8c42-41f4-88fa-e0f22f40b60d,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Ika7SQ0R238,20/02/2024 20:38,20/02/2024 20:36,ika19,20/02/2024 21:42
59292735-125c-47ee-959f-2f42047ab05c,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,Jah4R7Z44,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahKXE10D10,20/02/2024 13:37,20/02/2024 13:35,jah46,20/02/2024 21:42
a78f1218-48b9-4ec1-9e0d-a72ec43e4d64,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,IkaFSNFRP24,20/02/2024 20:40,20/02/2024 20:38,ika19,20/02/2024 21:42
36c4efee-9c30-475d-911e-d6a13f53a6b3,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Ika86MPFM41,20/02/2024 20:42,20/02/2024 20:40,ika19,20/02/2024 21:42
cd70552e-7b68-4f1d-8eab-0f5925da70d9,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Ika98IO9S18,20/02/2024 20:44,20/02/2024 20:42,ika19,20/02/2024 21:42
62cf39ac-7929-4115-89d6-350ff14e1d67,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,IkaT0WGK914,20/02/2024 20:46,20/02/2024 20:44,ika19,20/02/2024 21:42
b7edd18a-d09f-468a-bfe8-e8a20b33ca94,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah8CXO3N52,20/02/2024 15:04,20/02/2024 15:00,jah46,20/02/2024 21:42
b1a3d753-8780-427d-b451-e21dabd0a05e,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahC5KCQ756,20/02/2024 15:08,20/02/2024 15:04,jah46,20/02/2024 21:42
00b182a4-cd36-4ed3-a382-7299ff40b3b7,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah80V00G33,20/02/2024 15:10,20/02/2024 15:08,jah46,20/02/2024 21:42
214e685f-dd61-40bd-b997-c2988c055bc5,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah46H1QL19,20/02/2024 15:13,20/02/2024 15:11,jah46,20/02/2024 21:42
478c9975-a995-43b6-8581-d75cdccded40,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah4YCP2O54,20/02/2024 15:16,20/02/2024 15:13,jah46,20/02/2024 21:42
b2c43c11-205b-43dc-821e-99122c983b33,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahM6SSU135,20/02/2024 15:18,20/02/2024 15:16,jah46,20/02/2024 21:42
7ce8e617-bb3e-47d5-a422-47afa533c102,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah5QLDEX42,20/02/2024 15:20,20/02/2024 15:18,jah46,20/02/2024 21:42
9d2655c8-8c7d-4d07-be38-42e238cbca50,Female,Married,Gombe,Wet_Season,2.0,---,I_am_an_indigene,Spouse_to_household_head,GomK4GN52,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,GomAW49LR25,20/02/2024 21:42,20/02/2024 21:38,gom20,20/02/2024 21:42
30c0d8f4-0a7d-47a8-b955-1d6cd48c900e,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah69C0K236,20/02/2024 15:23,20/02/2024 15:20,jah46,20/02/2024 21:42
58dab66b-ddc6-4a9d-bffc-0bc453ab75aa,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah9PFQ6C59,20/02/2024 15:26,20/02/2024 15:23,jah46,20/02/2024 21:42
911528a1-d18a-4799-a12e-b180b9df2851,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahTYMDPI55,20/02/2024 16:19,20/02/2024 16:12,jah46,20/02/2024 21:42
f9fe7f48-909a-413b-b975-da27b20f788a,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahF64PI201,20/02/2024 16:21,20/02/2024 16:19,jah46,20/02/2024 21:42
be4535aa-be8f-4e91-928f-dd661c338ec3,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,IkaL4W2RW54,20/02/2024 20:48,20/02/2024 20:46,ika19,20/02/2024 21:42
99170c7f-ea8d-4ef2-bcf6-4122b5f56740,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahO8PMK334,20/02/2024 16:23,20/02/2024 16:21,jah46,20/02/2024 21:42
c2d290a0-fbec-41ce-b93c-2743a5166ec9,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah2RXRFW26,20/02/2024 16:25,20/02/2024 16:23,jah46,20/02/2024 21:42
d82a62bc-a3ef-4d05-84d5-7144c7acab64,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Ika5PKY5J42,20/02/2024 20:49,20/02/2024 20:48,ika19,20/02/2024 21:42
a9aacf74-5e4a-464a-8035-502b9624cbb8,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,RinY1W051,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Rin88TT6F18,20/02/2024 21:39,20/02/2024 21:36,rin14,20/02/2024 21:42
c2f81521-5637-45ed-aea0-b0bb314d3045,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah7ERMEI56,20/02/2024 16:29,20/02/2024 16:25,jah46,20/02/2024 21:42
4a4ab59d-c805-4f8c-88d8-e0c929ea3c77,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,IkaZGFXKI22,20/02/2024 20:51,20/02/2024 20:49,ika19,20/02/2024 21:42
662d23eb-6dea-42f1-8e97-11fdd032ab0a,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,RinY1W051,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,RinR7OBB027,20/02/2024 21:42,20/02/2024 21:39,rin14,20/02/2024 21:42
5c6ed2c7-d920-47e5-9021-d6f741b69f3e,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah4RBX8M56,20/02/2024 16:31,20/02/2024 16:29,jah46,20/02/2024 21:42
e4cfd8ac-af60-4a0d-8df0-1bc7f853131f,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah2B5ZAL44,20/02/2024 16:37,20/02/2024 16:31,jah46,20/02/2024 21:42
83921b2e-d05c-4d54-a95f-3e00260dafbd,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Ika0BM7VA05,20/02/2024 20:53,20/02/2024 20:51,ika19,20/02/2024 21:42
eeb35224-0c0f-4c68-bea3-c4b70a1451e5,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah5ZJS6204,20/02/2024 16:39,20/02/2024 16:37,jah46,20/02/2024 21:42
67f7338e-745f-47d5-973e-771848d9e4b7,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahJMJEIH58,20/02/2024 16:41,20/02/2024 16:39,jah46,20/02/2024 21:42
8abc10db-9891-4b73-9306-d1f6da2ed6d6,Female,Divorced,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,IkaAQ6H5902,20/02/2024 20:54,20/02/2024 20:53,ika19,20/02/2024 21:42
3523cbdc-56a9-42bf-b7f3-e7a50dd6760e,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahRCOOTU53,20/02/2024 16:43,20/02/2024 16:41,jah46,20/02/2024 21:42
ce9e6b08-904c-40c2-879b-febffbd490e2,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,IkaT6Y09851,20/02/2024 20:56,20/02/2024 20:55,ika19,20/02/2024 21:42
8ce59282-c3bf-4563-bc5f-fbbe4228944d,Female,Married,Jigawa,Both_Seasons,1.0,1.0,I_am_an_indigene,Child_to_head_of_household,JahH13H55,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahKTQAAS35,20/02/2024 21:42,20/02/2024 21:39,jah73,20/02/2024 21:42
42bdbf3b-42f4-48a2-80a3-b3d49d80e8eb,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahVKCBWC34,20/02/2024 16:45,20/02/2024 16:43,jah46,20/02/2024 21:42
b8046df9-501b-4ea2-b26a-2c25b8a8e140,Female,Married,Kano,---,---,---,I_am_an_indigene,Child_to_head_of_household,Tud3QG058,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,TudRB0BF334,20/02/2024 21:01,20/02/2024 20:58,tun13,20/02/2024 21:42
cad16505-2d90-4974-95a3-ec138b92b851,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah138XQO52,20/02/2024 16:48,20/02/2024 16:45,jah46,20/02/2024 21:42
eb5fbef0-a66d-457e-a7f9-1231bfaaa92d,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahFHQGYA57,20/02/2024 16:50,20/02/2024 16:48,jah46,20/02/2024 21:42
7139810b-9e71-4773-9c3c-5e4d4f6acd5a,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,IkaN4RZHW25,20/02/2024 20:58,20/02/2024 20:56,ika19,20/02/2024 21:42
528bf131-b07f-4285-9dab-1a45104b6b3b,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahN5LUTS14,20/02/2024 16:53,20/02/2024 16:50,jah46,20/02/2024 21:42
856d28b9-a44a-4b1c-8702-c0050b900028,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah53LKYQ56,20/02/2024 16:55,20/02/2024 16:53,jah46,20/02/2024 21:43
46368cee-77e0-45f0-87d2-65db8f90ed4b,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah2JFFRL55,20/02/2024 16:57,20/02/2024 16:55,jah46,20/02/2024 21:43
b7bfbe87-9084-4b82-8a88-285921fc3ad4,Female,Single,Gombe,Wet_Season,2.0,---,I_am_an_indigene,Child_to_head_of_household,ShoHKK651,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,Sho8UZ8X021,20/02/2024 20:28,20/02/2024 20:24,sha03,20/02/2024 21:43
e5b2a63d-4e31-42cd-a2b0-88011e8357fe,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahDKTKBD08,20/02/2024 16:59,20/02/2024 16:57,jah46,20/02/2024 21:43
283373d6-577c-4037-8d86-3bb621d904c7,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Ika9YRL4I57,20/02/2024 21:00,20/02/2024 20:58,ika19,20/02/2024 21:43
c0ff03a8-fda1-4ea8-bdd7-eb5be57ee2f6,Female,Married,Gombe,Wet_Season,2.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,ShoVE3A4445,20/02/2024 20:32,20/02/2024 20:29,sha03,20/02/2024 21:43
94339205-67d7-4c88-ab55-ea4cd3dd7c5d,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahMFLPUN15,20/02/2024 17:01,20/02/2024 16:59,jah46,20/02/2024 21:43
1cbcbd6d-a8d1-4884-878c-ae1d5725e78a,Female,Married,Gombe,Wet_Season,3.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,ShoY7G44M17,20/02/2024 20:36,20/02/2024 20:32,sha03,20/02/2024 21:43
f8db08fe-a000-4f0c-8c52-94fef349429d,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,IkaQBCHCX49,20/02/2024 21:01,20/02/2024 21:00,ika19,20/02/2024 21:43
4a654134-fcb8-4f8d-9a66-ccd1fe91d945,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahZL7JWO14,20/02/2024 17:10,20/02/2024 17:01,jah46,20/02/2024 21:43
21e7460e-2d0d-4676-8384-32530d831908,Female,Married,Gombe,Wet_Season,3.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,ShoBR2O8924,20/02/2024 20:40,20/02/2024 20:36,sha03,20/02/2024 21:43
caae0f04-9cdd-40c4-893d-52147cdf2d08,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahOQNBQG04,20/02/2024 17:13,20/02/2024 17:10,jah46,20/02/2024 21:43
8d854ad4-fbb3-40d9-a4ab-f31cce2ecb82,Female,Married,Gombe,Wet_Season,3.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Sho6YAAMJ38,20/02/2024 20:43,20/02/2024 20:40,sha03,20/02/2024 21:43
c6a46146-b9d5-479c-89cc-b7f2b089f1f7,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,IkaRQE44K29,20/02/2024 21:03,20/02/2024 21:01,ika19,20/02/2024 21:43
b5c1c8c0-cc43-4c9a-8f10-aff478029f94,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,JahW58Z02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahE2YSCT35,20/02/2024 17:20,20/02/2024 17:13,jah46,20/02/2024 21:43
1023fb65-873b-43e3-92c0-dd90efca6675,Female,Married,Gombe,Wet_Season,3.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,ShoVYC5LI37,20/02/2024 20:47,20/02/2024 20:44,sha03,20/02/2024 21:43
e49ea4be-cdcb-402f-9063-5107a1d15db6,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Ika18UO6E49,20/02/2024 21:05,20/02/2024 21:03,ika19,20/02/2024 21:43
86ccf3ff-5c46-4d2c-a7d2-99176a3b647d,Female,Married,Gombe,Wet_Season,3.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,ShoA2UE5435,20/02/2024 20:51,20/02/2024 20:47,sha03,20/02/2024 21:43
d1ee322d-a6f8-41b3-af43-2fcd148571ab,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,IkaB3L57B48,20/02/2024 21:07,20/02/2024 21:05,ika19,20/02/2024 21:43
5845b502-e936-4496-9a0c-78d0899a154a,Female,Married,Gombe,Wet_Season,3.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,ShoF09SXJ26,20/02/2024 20:56,20/02/2024 20:52,sha03,20/02/2024 21:43
b4b5a216-daef-4196-8fa8-81dc4b674cc3,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,Jah697F02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahDMXHGP09,20/02/2024 17:35,20/02/2024 17:33,jah46,20/02/2024 21:43
32a70809-ea0b-4a0d-ad8e-17635d85a928,Female,Single,Gombe,Wet_Season,4.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,ShoI83ZTE47,20/02/2024 21:00,20/02/2024 20:56,sha03,20/02/2024 21:43
c23e378b-5e3b-48a3-8b37-2ecdcec0b671,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,Jah697F02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah5ZSXMY23,20/02/2024 17:44,20/02/2024 17:35,jah46,20/02/2024 21:43
a353dd0a-38a7-4e0e-aea4-4e4ec1cbf1a2,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Ika1IBZD934,20/02/2024 21:09,20/02/2024 21:07,ika19,20/02/2024 21:43
6ff4e555-7926-43e4-b4fd-2b7096dd8008,Female,Married,Gombe,Wet_Season,3.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,ShoC43HEC20,20/02/2024 21:05,20/02/2024 21:01,sha03,20/02/2024 21:43
7000d6ae-25f2-454f-ae67-dd80d6be8b89,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,Jah697F02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahNMA8GO08,20/02/2024 17:57,20/02/2024 17:55,jah46,20/02/2024 21:43
290bf1a6-e8d6-43e3-904e-98f0d727b3c5,Female,Married,Gombe,Wet_Season,4.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,ShoLKL4W845,20/02/2024 21:09,20/02/2024 21:05,sha03,20/02/2024 21:43
9d455a1e-42fa-4efe-9c57-de3ef61efb4d,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,Jah697F02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahJDO3S608,20/02/2024 17:59,20/02/2024 17:57,jah46,20/02/2024 21:43
53312432-2a71-48f9-b9c0-9bf399f97cf0,Female,Married,Gombe,Wet_Season,4.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,ShoC3RKRO18,20/02/2024 21:14,20/02/2024 21:09,sha03,20/02/2024 21:43
5a3b8fc6-dd8b-45a8-b289-0f053be4cf40,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,IkaJTQPPW21,20/02/2024 21:12,20/02/2024 21:09,ika19,20/02/2024 21:43
79468f3a-fb04-4da9-aa5d-84a3db4d5142,Female,Married,Gombe,Wet_Season,4.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,Sho9MS6Q224,20/02/2024 21:20,20/02/2024 21:16,sha03,20/02/2024 21:43
7eff9efe-358c-40c5-9000-b863fca092ad,Female,Married,Gombe,Wet_Season,3.0,---,I_am_an_indigene,Spouse_to_household_head,ShoHKK651,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,ShoYMG9XG31,20/02/2024 21:42,20/02/2024 21:22,sha03,20/02/2024 21:43
70aa512e-b7e0-4de7-98a3-d52e366a989a,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,Jah697F02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah8IYEYB44,20/02/2024 18:01,20/02/2024 17:59,jah46,20/02/2024 21:43
58ccd586-d1b8-4ed0-8e79-e03bd0c406b2,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Ika1YVP4M17,20/02/2024 21:14,20/02/2024 21:12,ika19,20/02/2024 21:43
bb040ec0-2647-47c3-bf5a-c6abb4ee7cd4,Female,Married,Kano,---,---,---,I_am_an_indigene,Child_to_head_of_household,Tud3QG058,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,TudQH6EYI49,20/02/2024 21:04,20/02/2024 21:01,tun13,20/02/2024 21:43
9ac8a024-4a4d-48dc-a2f8-3940182e89b1,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,Jah697F02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahTIW6DR30,20/02/2024 18:03,20/02/2024 18:01,jah46,20/02/2024 21:43
574c9a98-be5c-4217-9c23-12f1473486fd,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,IkaQXCKWY59,20/02/2024 21:16,20/02/2024 21:14,ika19,20/02/2024 21:43
3f2c901a-ec56-42b9-950a-53c6684e80f2,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,Jah697F02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahWJYVNL27,20/02/2024 18:05,20/02/2024 18:03,jah46,20/02/2024 21:43
503413e3-64ab-44e5-a0f9-9fb921dc2d64,Female,Married,Jigawa,Wet_Season,1.0,---,I_am_an_indigene,Spouse_to_household_head,Jah697F02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahFTYHF324,20/02/2024 18:07,20/02/2024 18:05,jah46,20/02/2024 21:43
2f05295e-afbf-4e54-becb-f6ae809e8556,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,Ika01E308,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,Ika6BT8LV57,20/02/2024 21:17,20/02/2024 21:16,ika19,20/02/2024 21:43
390b3224-07bf-4f2d-a207-7b92d71575d5,Female,Married,Jigawa,Dry_Season,---,1.0,I_am_an_indigene,Spouse_to_household_head,Jah697F02,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahAYAERQ16,20/02/2024 18:09,20/02/2024 18:07,jah46,20/02/2024 21:43
9bf2f723-f532-4c8d-8ba0-700b97a17be0,Female,Married,Kaduna,---,---,---,I_am_an_indigene,Spouse_to_household_head,IkaCXKK57,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Ika673XN419,20/02/2024 21:20,20/02/2024 21:18,ika19,20/02/2024 21:43
