formid,CommPartnerMaritalStatus,Stateofresidence,CommPartnerHouseHoldStatus,Cooperative_unique_ID,IDP_classification,implementing_Partner,Comm_Partners_Age_group,Sex_and_AgeGroup,disability_classification,Beneficiaryuniqueid,completed_time,started_time,username,received_on,CommPartnerPovertyClass
2a3ac917-a0d8-4f28-9c6d-ebe1ea9f2d26,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahHJSSXW40,25/06/2024 14:27,25/06/2024 14:26,jah49,25/06/2024 15:24,N/A
dfa54507-827e-4999-83ca-d11d266afd25,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahU6K53M44,25/06/2024 14:28,25/06/2024 14:27,jah49,25/06/2024 15:24,N/A
d7e4f5ae-8246-4a62-add4-701178dc7eba,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahYAHD7812,25/06/2024 14:29,25/06/2024 14:28,jah49,25/06/2024 15:24,N/A
90145a94-9e6d-470b-99a4-521e373ddb05,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah4G97T916,25/06/2024 14:30,25/06/2024 14:29,jah49,25/06/2024 15:24,N/A
d859ff3a-86fd-45d8-a34c-8cd99aa2557d,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah5J2E7Q06,25/06/2024 14:32,25/06/2024 14:31,jah49,25/06/2024 15:24,N/A
397a6086-aed6-4560-9fd3-6cf8d98f3f2d,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahEMASD330,25/06/2024 14:34,25/06/2024 14:33,jah49,25/06/2024 15:24,N/A
727046db-b20c-49ef-bb37-d40f3a99c284,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahK4PUCI37,25/06/2024 14:35,25/06/2024 14:34,jah49,25/06/2024 15:24,N/A
7bcb44fe-c736-426f-b772-8c2c00aa2b57,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahLGOV6641,25/06/2024 14:36,25/06/2024 14:35,jah49,25/06/2024 15:24,N/A
cf06d1ae-ee34-44cd-bb54-3f76154de860,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahN85CY248,25/06/2024 14:37,25/06/2024 14:36,jah49,25/06/2024 15:24,N/A
9fdd5714-5b08-479f-8103-74b2a7883395,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah3Z82CX50,25/06/2024 14:38,25/06/2024 14:37,jah49,25/06/2024 15:24,N/A
87ec5de2-16b4-48b7-90d4-a534cddcadf6,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah8H02DE45,25/06/2024 14:39,25/06/2024 14:38,jah49,25/06/2024 15:24,N/A
ce02828d-cdb5-4f3d-b960-aaa233ddd126,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah9ZOJDP03,25/06/2024 14:40,25/06/2024 14:39,jah49,25/06/2024 15:24,N/A
674997ae-3d5c-4374-a905-bfae1d075d4e,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah68POX600,25/06/2024 14:41,25/06/2024 14:40,jah49,25/06/2024 15:24,N/A
060677cf-f724-4f21-99d6-6c54b9846820,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahGSIV6200,25/06/2024 14:42,25/06/2024 14:41,jah49,25/06/2024 15:25,N/A
70ddf807-c360-446f-aa94-79c7e813f8da,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah3K34W211,25/06/2024 14:45,25/06/2024 14:43,jah49,25/06/2024 15:25,N/A
ff41597e-81b4-4be9-9365-8bc46df5e685,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahZJLUV021,25/06/2024 14:46,25/06/2024 14:45,jah49,25/06/2024 15:25,N/A
e8b3178b-dee6-4452-8011-5545a5c97f3a,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah1EB6CJ22,25/06/2024 14:47,25/06/2024 14:47,jah49,25/06/2024 15:25,N/A
88bd5bee-1e25-4e85-8790-7b143b7809aa,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah17JEW521,25/06/2024 14:48,25/06/2024 14:48,jah49,25/06/2024 15:25,N/A
817b78a7-df99-4c98-b005-83ed1e431f37,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahRNFKKQ25,25/06/2024 14:49,25/06/2024 14:49,jah49,25/06/2024 15:25,N/A
5d23ec2d-7308-4c17-8003-977e4ca9c131,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahORHA4C17,25/06/2024 14:51,25/06/2024 14:49,jah49,25/06/2024 15:25,N/A
9c2eb146-0c3b-4d2e-9bb5-ad58db71b301,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahHAKAY036,25/06/2024 14:52,25/06/2024 14:51,jah49,25/06/2024 15:25,N/A
21c3cdd7-4a12-4e10-a8b2-ac9199ec8610,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahTWL11L55,25/06/2024 14:53,25/06/2024 14:52,jah49,25/06/2024 15:25,N/A
99e339dc-dea8-45bb-81a0-2c6d36f16a71,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahKZ3USZ16,25/06/2024 14:54,25/06/2024 14:53,jah49,25/06/2024 15:25,N/A
b4a213c0-4232-4253-b2b0-666b0d2028fd,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahM9IAZM18,25/06/2024 14:56,25/06/2024 14:54,jah49,25/06/2024 15:25,N/A
16803ee4-348f-4123-91f8-7788ad2a09c4,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahCAELNF16,25/06/2024 15:01,25/06/2024 14:57,jah49,25/06/2024 15:25,N/A
f2d35388-bf09-4128-aa60-a5de6fdb769f,Single,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TauIYTX5J02,25/06/2024 14:39,25/06/2024 14:31,tau19,25/06/2024 15:25,N/A
feb12739-9aa6-488c-a5ac-b79252cc1a57,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TauN5GO2Q02,25/06/2024 14:41,25/06/2024 14:39,tau19,25/06/2024 15:25,N/A
5bfc94c4-e6cb-4777-a8e2-0d2e51203457,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TauG4774P41,25/06/2024 14:44,25/06/2024 14:41,tau19,25/06/2024 15:25,N/A
ec4bd3a6-a7bb-4ff9-a5df-95d4f0bac2fe,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Rin4XUFYK54,25/06/2024 15:27,25/06/2024 15:23,rin20,25/06/2024 15:27,N/A
f0b8e01b-9ac0-4a1f-a014-a230700df3a5,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RinR82E9D22,25/06/2024 15:32,25/06/2024 15:28,rin20,25/06/2024 15:32,N/A
5ddb12bd-604d-4204-8451-6e7810b9e8bb,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RinFOGAIM06,25/06/2024 15:33,25/06/2024 15:19,rin18,25/06/2024 15:33,N/A
6f613ba5-8c52-4ca7-af73-3f23e7126636,Married,Kaduna,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,IkaD9H4P744,25/06/2024 13:27,25/06/2024 13:22,ika34,25/06/2024 15:35,N/A
3b1ce1da-e8d7-40e7-bd97-847663d0bfaa,Single,Kaduna,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Ika183TEO13,25/06/2024 13:32,25/06/2024 13:28,ika34,25/06/2024 15:35,N/A
67adb5b7-a743-4616-a3bd-d510a211bf57,Married,Kaduna,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,IkaSFPL2517,25/06/2024 13:37,25/06/2024 13:33,ika34,25/06/2024 15:35,N/A
6769b7da-b3da-456a-b571-50f268b3b365,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RinRZB98343,25/06/2024 15:36,25/06/2024 15:33,rin18,25/06/2024 15:36,N/A
3796e2e5-6a08-4ee6-b49f-2ae5fa5823d7,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RinY7BMGH35,25/06/2024 15:37,25/06/2024 15:33,rin20,25/06/2024 15:41,N/A
ebb5be4e-94de-4e30-8c88-1518895d8617,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RinY4PHTG08,25/06/2024 15:41,25/06/2024 15:38,rin20,25/06/2024 15:41,N/A
72ca825f-77dc-4577-b70b-e943e46e107f,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RinJ7ORCE50,25/06/2024 15:43,25/06/2024 15:39,rin18,25/06/2024 15:43,N/A
0c138004-3ab1-4a8b-a5b1-f29b74703cef,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah2OL85811,25/06/2024 14:47,25/06/2024 14:43,jah48,25/06/2024 15:45,N/A
8d70da40-54be-41b5-9fce-2490ebe4b5b1,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahZNGIJ853,25/06/2024 14:49,25/06/2024 14:47,jah48,25/06/2024 15:45,N/A
ea61d90c-bfd5-46d2-b17f-45f7b357f457,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahK8X2BE35,25/06/2024 14:51,25/06/2024 14:50,jah48,25/06/2024 15:46,N/A
50e99cb5-f16b-43e5-8898-8241c6ce27bc,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah96ZSPD00,25/06/2024 14:53,25/06/2024 14:51,jah48,25/06/2024 15:46,N/A
5fa21591-809d-41e5-8d57-be70961aec4a,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah88LALU00,25/06/2024 14:54,25/06/2024 14:53,jah48,25/06/2024 15:46,N/A
93bf2fef-a27a-467d-b079-69dc1cec93b6,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahLAEA7441,25/06/2024 15:07,25/06/2024 15:05,jah48,25/06/2024 15:46,N/A
569935d4-ad3c-4304-8887-155405f48fb1,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah8ERZYG54,25/06/2024 15:08,25/06/2024 15:07,jah48,25/06/2024 15:46,N/A
fb538242-844a-4f6a-9707-3b0065252bd3,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahVGNFJP11,25/06/2024 15:09,25/06/2024 15:08,jah48,25/06/2024 15:46,N/A
5800943d-01fd-44f7-b3d4-3c90b4218552,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahJQR12U30,25/06/2024 15:11,25/06/2024 15:10,jah48,25/06/2024 15:46,N/A
51d9ff43-bf38-4b89-8481-be8f716f0907,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahX81LVL44,25/06/2024 15:12,25/06/2024 15:11,jah48,25/06/2024 15:46,N/A
c66e710b-7e9f-4aa7-8e9c-76b9e91bc4e3,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahQCVQW008,25/06/2024 15:13,25/06/2024 15:12,jah48,25/06/2024 15:46,N/A
2e587c97-ca4e-498d-834d-a912bf08db46,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahERF5CU14,25/06/2024 15:15,25/06/2024 15:13,jah48,25/06/2024 15:46,N/A
63cb94f6-4ce5-46ac-8a21-601f9897b725,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahMCMGLR24,25/06/2024 15:18,25/06/2024 15:15,jah48,25/06/2024 15:46,N/A
468d09f9-2d65-4227-b9e1-b1c9a0642dc6,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahL9AJWK53,25/06/2024 15:20,25/06/2024 15:18,jah48,25/06/2024 15:46,N/A
62ca41e4-da4d-4fcd-b933-ceacfd0bc3ca,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah9O528S25,25/06/2024 15:22,25/06/2024 15:20,jah48,25/06/2024 15:46,N/A
017a330d-4d78-4a95-8b34-14d3eccbfb75,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahG1QURU50,25/06/2024 15:23,25/06/2024 15:22,jah48,25/06/2024 15:46,N/A
5692afb1-4cc2-4d6c-830e-9593200726a7,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah9V1CAF12,25/06/2024 15:24,25/06/2024 15:23,jah48,25/06/2024 15:46,N/A
fe82e3c4-ae22-4897-9f59-4a0cd46fd70a,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahOMCMG529,25/06/2024 15:28,25/06/2024 15:25,jah48,25/06/2024 15:46,N/A
40bdafdb-f1cf-4174-9e74-9280e1e8c9e0,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahNIOJZK04,25/06/2024 15:29,25/06/2024 15:28,jah48,25/06/2024 15:46,N/A
492cd5c2-b84b-49d3-8462-b275626a9c96,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahHHKN8U24,25/06/2024 15:31,25/06/2024 15:29,jah48,25/06/2024 15:46,N/A
2b33aee5-0e6c-4959-b00c-14c4a1d9d647,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah5HADPX49,25/06/2024 15:32,25/06/2024 15:31,jah48,25/06/2024 15:46,N/A
a9373a44-4765-4c62-b250-343a6ad9067f,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahW7FHOO08,25/06/2024 15:34,25/06/2024 15:32,jah48,25/06/2024 15:46,N/A
aa5d0d7b-97ba-4ad8-9bfa-692737c1bec8,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahXH4SNJ44,25/06/2024 15:35,25/06/2024 15:34,jah48,25/06/2024 15:46,N/A
19f08bb4-55b1-4611-8840-258edd159022,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahCR86ZP06,25/06/2024 15:37,25/06/2024 15:35,jah48,25/06/2024 15:46,N/A
6cf6f6a7-a789-48bd-aed9-8cff5a9306d8,Married,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahC91IJF33,25/06/2024 15:38,25/06/2024 15:37,jah48,25/06/2024 15:46,N/A
0b3bf057-50be-42f6-a286-b83a7f5d7025,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah2BOGWR48,25/06/2024 15:39,25/06/2024 15:38,jah48,25/06/2024 15:46,N/A
84316cc1-fd1a-44e8-8eeb-89f08d5ad133,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah8SXYSX07,25/06/2024 15:40,25/06/2024 15:39,jah48,25/06/2024 15:46,N/A
c2075442-c8b7-4acb-8577-94b906af2255,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahXE6WUR32,25/06/2024 15:43,25/06/2024 15:40,jah48,25/06/2024 15:46,N/A
60c1cf61-700e-4962-b11f-bdbb7f9054fb,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahY7DLLC51,25/06/2024 15:44,25/06/2024 15:43,jah48,25/06/2024 15:46,N/A
6828fcf0-1b59-4e28-a555-13b293be955b,Single,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahWNS0DH05,25/06/2024 15:45,25/06/2024 15:44,jah48,25/06/2024 15:46,N/A
2086611a-068e-4f04-afe4-a88d569d1c5d,Widowed,Jigawa,Relative_to_household_head_or_spouse,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Rin9HXIRL06,25/06/2024 15:46,25/06/2024 15:42,rin20,25/06/2024 15:47,N/A
e92e10a2-a4a9-4bd4-b26e-c03149e49919,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kur43ZGOW22,25/06/2024 10:01,25/06/2024 09:56,gmm55,25/06/2024 15:47,N/A
e830e010-633e-4a06-842b-fa4adc9341c9,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurLA81VT32,25/06/2024 12:53,25/06/2024 12:49,gmm55,25/06/2024 15:47,N/A
2c896ef2-5943-4f71-8d32-45500297abee,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurP6HNOJ20,25/06/2024 12:57,25/06/2024 12:54,gmm55,25/06/2024 15:47,N/A
f3e54af6-91ef-4aaa-af57-32ebb931df97,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurK26W2W33,25/06/2024 13:02,25/06/2024 12:58,gmm55,25/06/2024 15:47,N/A
e733f9c6-52ad-4f2c-95fb-3db25bea19bf,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurEUU4BR30,25/06/2024 13:05,25/06/2024 13:02,gmm55,25/06/2024 15:47,N/A
05772e58-d4fd-4280-bdcf-922dac287a63,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurO9Z0AY18,25/06/2024 13:09,25/06/2024 13:06,gmm55,25/06/2024 15:47,N/A
ace06825-0ca8-4b94-b925-8bac861b145a,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurV5WKFF14,25/06/2024 13:13,25/06/2024 13:09,gmm55,25/06/2024 15:47,N/A
f310e2ba-9d0f-4454-b947-135e3119eb70,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurIJQY7619,25/06/2024 13:17,25/06/2024 13:14,gmm55,25/06/2024 15:47,N/A
d8f8ef65-e8a7-4110-a0c1-bdf96c11426a,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kur6DA5CW25,25/06/2024 13:22,25/06/2024 13:18,gmm55,25/06/2024 15:47,N/A
33a72578-bd99-46d4-925f-0634b5d948fc,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kur0YSOMA30,25/06/2024 13:26,25/06/2024 13:22,gmm55,25/06/2024 15:47,N/A
95077e99-15a7-468b-8e14-74f85237af9b,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kur9V522125,25/06/2024 13:32,25/06/2024 13:27,gmm55,25/06/2024 15:47,N/A
a4e71e61-9543-4084-9102-4b0a6d9dafc0,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurRPGHKE30,25/06/2024 13:36,25/06/2024 13:33,gmm55,25/06/2024 15:47,N/A
7551817c-6fdc-421b-b02f-2e00a7eb5b18,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RinZR254059,25/06/2024 15:47,25/06/2024 15:43,rin18,25/06/2024 15:47,N/A
47c03b98-3f83-4635-9c78-1d72fc995f49,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kur4L955321,25/06/2024 13:42,25/06/2024 13:39,gmm55,25/06/2024 15:47,N/A
7fe379e8-5ece-4609-962b-48292835ad88,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurXJ8TI733,25/06/2024 13:46,25/06/2024 13:43,gmm55,25/06/2024 15:47,N/A
e123f5be-0933-4cd4-a602-b987562bf483,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurAMBK8334,25/06/2024 13:51,25/06/2024 13:47,gmm55,25/06/2024 15:47,N/A
e4f7339e-1bbf-4d7c-8cbe-e5dd38b690c9,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kur9ZUF1353,25/06/2024 14:35,25/06/2024 14:31,gmm55,25/06/2024 15:47,N/A
d7666b7a-844e-4b86-9961-9c29c71d6816,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurBWX5HG05,25/06/2024 14:39,25/06/2024 14:35,gmm55,25/06/2024 15:47,N/A
4c1bbcd2-2581-4e60-bef8-b9efd9697707,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kur8LRDJ650,25/06/2024 14:43,25/06/2024 14:39,gmm55,25/06/2024 15:47,N/A
7345d7b0-9e67-47e0-ba42-c93edfd01001,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurXCN15301,25/06/2024 14:47,25/06/2024 14:43,gmm55,25/06/2024 15:47,N/A
34e393bc-c92b-44f9-8da3-f997e6b25d43,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kur4GAKCE53,25/06/2024 14:51,25/06/2024 14:47,gmm55,25/06/2024 15:47,N/A
ad4cd11a-0024-42ef-b259-ca3aac1a1d30,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kur6JBAEL57,25/06/2024 14:56,25/06/2024 14:52,gmm55,25/06/2024 15:47,N/A
ecbcfa0a-a1c4-473e-9482-2cb68ed54873,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurWB3TBP41,25/06/2024 15:00,25/06/2024 14:56,gmm55,25/06/2024 15:47,N/A
a8c6878f-349d-459e-91a7-e25d0bed4513,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurA4CC5944,25/06/2024 15:04,25/06/2024 15:00,gmm55,25/06/2024 15:47,N/A
4a3dbab0-9815-44ba-9108-88efdb26d2ff,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurCZFLVP00,25/06/2024 15:07,25/06/2024 15:04,gmm55,25/06/2024 15:48,N/A
a76353e3-80e7-4457-955b-b1dac037c31b,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurEP0MQD52,25/06/2024 15:12,25/06/2024 15:08,gmm55,25/06/2024 15:48,N/A
5ad9f4f6-9d6e-484c-9f87-d2a11b01613b,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurZT5CYK48,25/06/2024 15:22,25/06/2024 15:19,gmm55,25/06/2024 15:48,N/A
fad3161c-6925-4cc5-bd59-9a4132fc011d,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurU734B533,25/06/2024 15:26,25/06/2024 15:23,gmm55,25/06/2024 15:48,N/A
b84771bc-2c3c-4acb-bb72-ea7dab338de4,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kur0EI3GY07,25/06/2024 15:30,25/06/2024 15:26,gmm55,25/06/2024 15:48,N/A
00868548-7ce8-4533-9a94-e4cd85a62a09,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurW690U206,25/06/2024 15:34,25/06/2024 15:30,gmm55,25/06/2024 15:48,N/A
d7a28185-1321-4578-9268-69359d16c730,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurUGZG3W57,25/06/2024 15:38,25/06/2024 15:35,gmm55,25/06/2024 15:48,N/A
2e60f928-0bfa-4757-af9f-750e933d7cc8,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tau1Q3FAE58,25/06/2024 13:03,25/06/2024 13:01,tau21,25/06/2024 15:49,N/A
80bd2485-e297-4437-bbf7-06beda2287bf,Single,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TauYM3WYA08,25/06/2024 13:08,25/06/2024 13:04,tau21,25/06/2024 15:49,N/A
e9e646a6-900d-45f6-a68c-d46deffc8efb,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tau629QAM37,25/06/2024 13:12,25/06/2024 13:08,tau21,25/06/2024 15:49,N/A
f137edc9-2fe0-4629-85d7-5d99432dafdd,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TauGM199E57,25/06/2024 13:19,25/06/2024 13:13,tau21,25/06/2024 15:49,N/A
f4488690-c3a8-4682-aee6-7a1e566231a7,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TauT1GWNP51,25/06/2024 15:29,25/06/2024 15:23,tau21,25/06/2024 15:49,N/A
b9e0eb87-b104-4bf5-a569-9dd5efc3e1b9,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TauLHIHZS53,25/06/2024 15:30,25/06/2024 15:29,tau21,25/06/2024 15:49,N/A
74c2d9ba-6d9f-4e02-96f2-07009371f289,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tau3OWVQY28,25/06/2024 15:32,25/06/2024 15:30,tau21,25/06/2024 15:49,N/A
8f2a926b-7688-44fd-8782-ef21351b3df0,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TauOL6EIM13,25/06/2024 15:34,25/06/2024 15:32,tau21,25/06/2024 15:49,N/A
f332328f-c015-4a79-ab84-dfad8354ba1b,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tau0D9WTI42,25/06/2024 15:36,25/06/2024 15:34,tau21,25/06/2024 15:49,N/A
ea774d2e-6c07-4415-a0de-291ae8eda1f3,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tau4YBUQ525,25/06/2024 15:39,25/06/2024 15:37,tau21,25/06/2024 15:49,N/A
6b71c127-4b38-4f65-a942-1d94bfb42995,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tau3QMV5931,25/06/2024 15:41,25/06/2024 15:39,tau21,25/06/2024 15:49,N/A
