formid,Type of Financial Product/Service Accessed,Please Specify the  financial Product/Service,Date,4  Has your cooperative ever given you access to the following business development support services? | None,4  Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,4  Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,4  Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,4  Has your cooperative ever given you access to the following business development support services? | Export_assistance,4  Has your cooperative ever given you access to the following business development support services? | Financial_management,4  Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,4  Has your cooperative ever given you access to the following business development support services? | Personnel_administration,4  Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,4  Has your cooperative ever given you access to the following business development support services? | Others,4  Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,6  Are you satisfied with the product/service?,Comm_Partner_ID,Disability_Status_class,State,Cooperative_ID,username
476371da-0d42-48d1-89ce-735111ae64a1,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,,,,Yes,Yes,BebMLC9XU44,Persons with disability,Kano,Beb800352,tun31
b1d9cada-2d52-4db7-b51c-eee9502bad7b,Deposit_Account,---,2024-06-27,,1,1,1,,1,1,1,,,,Yes,Yes,BebYUFECD01,Persons with disability,Kano,Beb800352,tun31
a7857a2b-40f5-4c50-a1ed-39a37f3b9a09,Deposit_Account,---,2024-06-20,,1,1,1,,1,1,1,,,,Yes,Yes,BebTM6WK811,Persons with disability,Kano,Beb800352,tun31
66de13b6-e8e6-49af-888a-41d68cbd394e,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,Beb41UKC631,Persons with disability,Kano,Beb800352,tun31
a4eec98f-abbf-439f-98e3-8aaa4ec17b2e,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,Beb1KW85Q20,Persons with disability,Kano,Beb800352,tun31
930e654a-c159-4b55-9232-d9f8e8484a20,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,BebXT0UTJ41,Persons with disability,Kano,Beb800352,tun31
9c4e1462-babb-4c47-96b8-27ca8b4431ba,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,Beb8GF7N536,Persons with disability,Kano,Beb800352,tun31
f137d57c-d3ad-4630-882f-621eff136a4f,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,,,,Yes,Yes,BebF2O2MX36,Persons with disability,Kano,Beb800352,tun31
3dedc7e9-30b2-41ba-9b56-6f11f5fe6384,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinCES34X23,Persons with disability,Jigawa,RinAQZ212,rin17
44806b96-f6f3-4de6-87b1-8d0351919013,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,BebUD7WE444,Persons with disability,Kano,Beb800352,tun31
42cb1e89-5d0a-4aa0-9fc3-323d0ccde7c7,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,BebN49YP046,Persons with disability,Kano,Beb800352,tun31
f76facfc-a5e7-4708-b4c5-180e4fe7144d,Deposit_Account,---,2024-06-20,,1,1,1,,1,1,1,,,,Yes,Yes,BebUHCG1332,Persons with disability,Kano,Beb800352,tun31
18a611f7-b57a-44a6-bca6-c8fd2850f9f7,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,,,,Yes,Yes,BebD89MIX14,Persons with disability,Kano,Beb800352,tun31
79135cb5-dcc8-44c6-87e3-c86526df2a10,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,,,,Yes,Yes,BebJYH71T27,Persons with disability,Kano,Beb800352,tun31
787b5210-de27-42b9-be72-9cc148705aa4,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,Rin3X5I4150,Persons with disability,Jigawa,RinAQZ212,rin17
e3b6c9b0-7218-47d3-a5f7-733ff8894bfb,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,,,,Yes,Yes,BebEQCVNT43,Persons with disability,Kano,Beb800352,tun31
527b1a41-d6bc-4c1a-b37b-f8fb2bc6a6aa,Deposit_Account,---,2024-06-30,,1,1,1,,1,1,1,,,,Yes,Yes,BebVO6VP729,Persons with disability,Kano,Beb800352,tun31
091da3dd-d678-4493-b61f-ed2ec5f205cf,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,,,,Yes,Yes,BebMW3PFO35,Persons with disability,Kano,Beb800352,tun31
f2c19920-5aec-4f9b-9dc3-f64022007321,Deposit_Account,---,2024-06-20,,1,1,1,,1,1,1,,,,Yes,Yes,Beb2IQPJV01,Persons with disability,Kano,Beb800352,tun31
504818b6-50b2-40b8-a1ad-a8b504a6deb9,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,BebSJ58G333,Persons with disability,Kano,Beb800352,tun31
3521fce4-9ba6-4a7e-a803-bfb657f4e060,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,BebXBH4RO36,Persons with disability,Kano,Beb800352,tun31
4cc53ea2-7ab6-4d48-a7dc-74f5960060b1,Deposit_Account,---,2024-06-27,,1,1,1,,1,1,1,,,,Yes,Yes,BebUQJUMG33,Persons with disability,Kano,Beb800352,tun31
d9fe1d32-afcc-49bc-9278-43543829da58,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,,,,Yes,Yes,BebOQF8MM50,Persons with disability,Kano,Beb800352,tun31
78b13dbf-5851-44e6-8cf9-bae7427056ed,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,1,,,,Yes,Yes,Beb1DNEIQ10,Persons with disability,Kano,Beb800352,tun31
5df8ff90-62d0-47a7-9ee4-32924b17bb0a,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,BebB6EDTI16,Persons with disability,Kano,Beb800352,tun31
52340047-8c9b-4c49-84b9-35298e0fa386,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,Beb6SU6VU09,Persons with disability,Kano,Beb800352,tun31
f81300e0-aa0b-4305-a877-42a1b3a1a809,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,,,,Yes,Yes,BebZMFJRG45,Persons with disability,Kano,Beb800352,tun31
024a4f0d-afa9-4314-b66d-74b1858b36a7,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,,,,Yes,Yes,Beb1JNV1Q40,Persons with disability,Kano,Beb800352,tun31
e5acc497-fed1-420f-a998-13bb79ed82b6,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,BebA5SOAN23,Persons with disability,Kano,Beb800352,tun31
7e29e1d1-574c-4913-8c4d-7b14a4cd8e2f,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,BebOKMNHJ33,Persons with disability,Kano,Beb800352,tun31
a2a90adc-906d-4456-98b3-135a0365ed6b,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,BebVOW1V733,Persons with disability,Kano,BebB8D834,tun31
57b6f9bd-96f3-4145-bcc9-e9333a9e5b64,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,Beb2INYHV09,Persons with disability,Kano,BebB8D834,tun31
b3d0d08d-4ecd-4fd9-be4c-6253a247ef2a,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,,,,Yes,Yes,Beb1ZRM3746,Persons with disability,Kano,BebB8D834,tun31
4bec2adb-2762-458f-86b5-63e55f9c16ba,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,BebU8K2WU05,Persons with disability,Kano,BebB8D834,tun31
9746e406-f6f0-4039-ba42-5a3b47c6b6d0,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,BebDY1LZF19,Persons with disability,Kano,BebB8D834,tun31
f53144c3-a4c7-4c4d-92e8-a9445cfd16dd,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,Beb10S5E523,Persons with disability,Kano,BebB8D834,tun31
41f2adcc-8e99-4d3d-924e-e576f486a9fa,Deposit_Account,---,2024-06-27,,1,1,1,,1,1,1,,,,Yes,Yes,Beb8ZCHID29,Persons with disability,Kano,BebB8D834,tun31
dca27431-2bfb-4e2d-9c20-3b6075a73da3,Deposit_Account,---,2024-06-29,,1,1,1,,1,1,1,,,,Yes,Yes,BebZ27J3T44,Persons with disability,Kano,BebB8D834,tun31
6ae39fec-7819-4c43-a252-67eb32bc480e,Deposit_Account,---,2024-06-27,,1,1,1,,1,1,1,,,,Yes,Yes,BebHY90T817,Persons with disability,Kano,BebB8D834,tun31
bcfd4fdc-9827-48b8-9dde-5aa05281aa4a,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,BebPCKXX553,Persons with disability,Kano,BebB8D834,tun31
b67f36f5-d260-4f77-8522-7ae64e3e3e74,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,Beb6ABT0E22,Persons with disability,Kano,BebB8D834,tun31
0e1ebbee-e092-4ee9-bea8-b229e43c76be,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,,,,Yes,Yes,BebK2QHZN22,Persons with disability,Kano,BebB8D834,tun31
baa7cb22-215a-4bf2-9f47-f8dad62e4249,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,1,,,,Yes,Yes,BebU3XBYY18,Persons with disability,Kano,BebB8D834,tun31
69b44ccf-7cf1-42a6-808c-1452ef4d5cf3,Deposit_Account,---,2024-06-24,,1,1,1,,1,1,1,,,,Yes,Yes,BebQUMMYF25,Persons with disability,Kano,BebB8D834,tun31
d6d7a985-8106-4136-af84-272ac68c4419,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,Beb4PE7KP32,Persons with disability,Kano,BebB8D834,tun31
74e0824f-6326-4b16-952e-1979ba39fd5c,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,BebW728FM47,Persons with disability,Kano,BebB8D834,tun31
3f7a900a-d7cd-4e2f-8ad3-244cd37a9d28,Deposit_Account,---,2024-06-13,,1,1,1,,1,1,1,,,,Yes,Yes,Beb72CV2S50,Persons with disability,Kano,BebB8D834,tun31
47c2208b-d9cf-4c29-9647-0084ff530229,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,Beb6C3O6A24,Persons with disability,Kano,BebB8D834,tun31
62097a41-2c4d-4cd0-ba17-fdee6dff4e05,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,BebMOYPOT47,Persons with disability,Kano,BebB8D834,tun31
9f9aa7db-4cca-47a5-8b28-da8ced5ef7a8,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,BebGR8SIW52,Persons with disability,Kano,BebB8D834,tun31
79fb76b2-67df-4790-91b1-3aaa4b964749,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,Beb74LYWK33,Persons with disability,Kano,BebB8D834,tun31
8ee8d0d8-c185-4e01-8d39-9561c03718ae,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,,,,Yes,Yes,BebAY171A57,Persons with disability,Kano,BebB8D834,tun31
1253519b-f1b8-4641-9141-022d80e02f17,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,,,,Yes,Yes,BebX8T6AU41,Persons with disability,Kano,BebB8D834,tun31
612ec7fe-ea9b-49ac-9dc2-09759325f6b5,Deposit_Account,---,2024-06-21,,1,1,1,,1,1,1,,,,Yes,Yes,Beb77UNQ928,Persons with disability,Kano,BebB8D834,tun31
0c14c98c-eb28-4467-971e-d501dafd68dc,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,,,,Yes,Yes,BebKX2PM711,Persons with disability,Kano,BebB8D834,tun31
741da44a-60a2-4aff-86db-ba3381daf3f6,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,BebTOMW3C30,Persons with disability,Kano,BebB8D834,tun31
62c97d5d-1ab8-4e1e-9b8d-3f3e0b80de53,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,Beb9FN51354,Persons with disability,Kano,BebB8D834,tun31
20e65438-6c28-4890-b69d-d43755ec893d,Deposit_Account,---,2024-06-20,,1,1,1,,1,1,1,,,,Yes,Yes,Beb7S5NDM16,Persons with disability,Kano,BebB8D834,tun31
c3e68abf-ce6b-4807-822d-002aa4a24e8b,Deposit_Account,---,2024-06-22,,1,1,1,,1,1,1,,,,Yes,Yes,BebQSF8CI59,Persons with disability,Kano,BebB8D834,tun31
83bb79ec-2870-4677-ae42-1943886a751d,Deposit_Account,---,2024-06-14,,1,1,1,,1,1,1,,,,Yes,Yes,Beb1XD1DW59,Persons with disability,Kano,BebB8D834,tun31
6b3e2361-626c-485a-9ab4-252158d8f0d5,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,,,,Yes,Yes,BebF5MI2U29,Persons with disability,Kano,BebHY2N19,tun31
446b66e1-c970-4aef-b287-221dae29a55a,Deposit_Account,---,2024-06-11,,1,1,1,,1,1,1,,,,Yes,Yes,Beb5RV3RE49,Persons with disability,Kano,BebHY2N19,tun31
25564ed9-5cfd-4f5d-8fb6-b8a0c122c528,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,,,,Yes,Yes,Beb3OU2C832,Persons with disability,Kano,BebHY2N19,tun31
e51ac77e-172c-4bdf-929a-4a3a20c1df4b,Deposit_Account,---,2024-06-18,,1,1,1,,1,1,1,,,,Yes,Yes,BebCVKSCI47,Persons with disability,Kano,BebHY2N19,tun31
c15d1b52-a04c-469c-a24c-0642a600bd31,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,1,,,,Yes,Yes,BebATPLX709,Persons with disability,Kano,BebHY2N19,tun31
27c1348e-246b-4b85-87e2-ea531204776e,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,BebQGON8V52,Persons with disability,Kano,BebHY2N19,tun31
b93de8b0-a2cb-44d5-9ffd-797fc5461113,Deposit_Account,---,2024-06-29,,1,1,1,,1,1,1,,,,Yes,Yes,BebSVLA6340,Persons with disability,Kano,BebHY2N19,tun31
aca01972-11ca-472b-a892-e8d2d0289117,Deposit_Account,---,2024-06-24,,1,1,1,,1,1,1,,,,Yes,Yes,Beb5U8JZ936,Persons with disability,Kano,BebHY2N19,tun31
f29d058c-4625-4fb8-b2a3-1aa712244948,Deposit_Account,---,2024-06-24,,1,1,1,,1,1,1,,,,Yes,Yes,BebKL49CM12,Persons with disability,Kano,BebHY2N19,tun31
6f32fffd-5b27-461b-82ee-098fec0ec12f,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,BebTOZTW203,Persons with disability,Kano,BebHY2N19,tun31
e98574d8-08c1-48d6-a457-a6bef8f7253c,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinKOG43M14,Persons with disability,Jigawa,RinAQZ212,rin17
d6a2d68d-bf61-4745-81d9-0e3dd6ae0bc2,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,Rin53T3R807,Persons with disability,Jigawa,RinAQZ212,rin17
d67cf4f2-3c8d-4ef5-93ed-d47c9be6674c,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinVJ6PTN50,Persons with disability,Jigawa,RinAQZ212,rin17
809879ca-6f01-4321-8b04-708161c2c7e7,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinVDBK0T26,Persons with disability,Jigawa,RinAQZ212,rin17
076994dc-4ea3-4f84-ae5a-09db877f4a7b,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,,1,,,Yes,Yes,Tud5DTB6S26,Persons with disability,Kano,Tud2T7V43,tun13
25ee2b5a-8755-4449-aabb-b3ec0a5aaf42,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah751MVE28,Persons with disability,Jigawa,Jah9HZ743,jah65
22e1da1a-fd67-4647-8856-24be59fe4563,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah8WNJ7A02,Persons with disability,Jigawa,Jah9HZ743,jah65
18e8cd4a-cf85-435d-a982-5f1aa3d688e5,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahTHI4FP41,Persons with disability,Jigawa,Jah9HZ743,jah65
4eb793ee-9be7-42ae-9d5c-5a73075f3ddd,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinYII1V414,Persons with disability,Jigawa,RinAQZ212,rin17
89daf688-88dc-41a7-bd07-4c606433ae24,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahJOHOQS07,Persons with disability,Jigawa,Jah9HZ743,jah65
c25acb2f-4b70-4b22-b5d0-de56b5482677,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahLE7HEG21,Persons with disability,Jigawa,Jah9HZ743,jah65
6516883b-5168-49ad-810c-c035c2e7d0e9,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahDV2ZIY31,Persons with disability,Jigawa,Jah9HZ743,jah65
c6c19ce2-465b-4580-9a3e-c5c824f25397,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahAS819H11,Persons with disability,Jigawa,Jah9HZ743,jah65
f59b55ab-574e-46ac-a61f-103683d23201,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahDGI8TF33,Persons with disability,Jigawa,JahTV9238,jah81
8f68816b-c119-463d-b4bc-cf0773e383d6,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah8RITW001,Persons with disability,Jigawa,JahTV9238,jah81
4e873cb5-b615-44c0-b54d-a77744b8d5ae,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahPZND4V09,Persons with disability,Jigawa,JahTV9238,jah81
b59fa13a-8ee8-4235-b818-748b3656aad9,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahTP3M3944,Persons with disability,Jigawa,Jah9HZ743,jah65
3ca48b75-a048-4937-b07e-9e64f0284096,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahGRPTFP56,Persons with disability,Jigawa,Jah9HZ743,jah65
604bfe35-5f18-44dc-bf3b-c7319e1590aa,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahWI3TR924,Persons with disability,Jigawa,Jah9HZ743,jah65
a309cad7-66d9-4ada-a8be-12a98a9afceb,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahPPU2B855,Persons with disability,Jigawa,Jah9HZ743,jah65
13892c64-2e79-493c-9a1a-677f533e3881,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahLSW6FF17,Persons with disability,Jigawa,Jah9HZ743,jah65
cb99fb09-92c1-438d-b786-adc4380a9e68,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahALRGFV24,Persons with disability,Jigawa,Jah9HZ743,jah65
56fffc36-713f-48fd-9342-a04476ec6374,Deposit_Account,---,2024-06-23,,1,1,1,,1,1,1,,,,Yes,Yes,BebUU8ONT20,Persons with disability,Kano,BebHY2N19,tun31
4c2321fb-c73b-492c-9c4c-b4cd242719a8,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinCSOE3P45,Persons with disability,Jigawa,RinAQZ212,rin17
9e5e4f25-860c-4415-bddc-c5ada3368759,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahTWCU0H37,Persons with disability,Jigawa,Jah9HZ743,jah65
a507e69b-ca01-47d1-b562-c784d45790d4,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah5X7RJR10,Persons with disability,Jigawa,Jah9HZ743,jah65
36d77e5b-55cd-41d1-b464-30f56fce5dfb,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahNXNK0D23,Persons with disability,Jigawa,Jah9HZ743,jah65
b51f63d5-6c1e-4da0-873b-fd4f74ea07fa,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah5R71VV45,Persons with disability,Jigawa,JahO4HP39,jah65
efa962a1-e070-4d72-8b55-2c87be7fed87,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahBEXIQ914,Persons with disability,Jigawa,JahO4HP39,jah65
21821bce-fe1f-4237-8b08-6f8d8d7ea570,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah0AILVH04,Persons with disability,Jigawa,JahO4HP39,jah65
98cd3a96-9866-4790-af18-457fa3c941c6,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahBY7L3B15,Persons with disability,Jigawa,JahO4HP39,jah65
dfb3637d-0273-4372-b30a-59fc9a8f5520,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahS5YGI656,Persons with disability,Jigawa,JahO4HP39,jah65
3f699101-84b7-4234-b429-097fd9c20bc2,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah2CG6WA45,Persons with disability,Jigawa,JahO4HP39,jah65
89a2c9f8-e465-4c2c-9d53-4d7abcdc1f9d,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahUOI67U23,Persons with disability,Jigawa,JahO4HP39,jah65
6e534f93-6f23-4f30-90d0-c4e7c4b5cabd,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahR7K5XY09,Persons with disability,Jigawa,JahO4HP39,jah65
0773207e-48f7-41b4-afec-361ec25c36d3,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahBULO1R59,Persons with disability,Jigawa,JahO4HP39,jah65
f495002a-9981-4ca4-a1bc-1c8eb8668f66,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah21JKX654,Persons with disability,Jigawa,JahO4HP39,jah65
49849894-8333-4c1d-8675-b247cbf7d150,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahZIHQNH26,Persons with disability,Jigawa,JahO4HP39,jah65
c63dc901-e800-47f7-89c3-b7daa1a53589,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah2XN3AK00,Persons with disability,Jigawa,JahO4HP39,jah65
e47c0414-4758-400f-9506-ccd9d760b4a9,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahQJBFDS47,Persons with disability,Jigawa,JahO4HP39,jah65
211c0e37-2791-4030-b6cc-ca9f575b3625,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahJUN7LU15,Persons with disability,Jigawa,JahO4HP39,jah65
fbb05a37-7b4c-42ac-95a0-b5d4e23a057b,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahLYTZA250,Persons with disability,Jigawa,JahO4HP39,jah65
e6c3465c-bcd6-4cc5-b57e-0ae6feedb336,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahPJMC2356,Persons with disability,Jigawa,JahO4HP39,jah65
b1d1e2be-e040-4bd7-9d0d-d793826f7ce4,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahB78SRU33,Persons with disability,Jigawa,JahO4HP39,jah65
b94c61b4-65f0-49f6-84a0-b401eb0f2a32,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah27RZS540,Persons with disability,Jigawa,JahO4HP39,jah65
0f14286f-c068-4454-adad-62f1714b31be,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahHZTIZE09,Persons with disability,Jigawa,JahO4HP39,jah65
2bede8f0-64a9-4100-ad04-acea979dde61,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahIZQ09P42,Persons with disability,Jigawa,JahO4HP39,jah65
816f8ab0-888d-4122-8a92-211084ea6b7a,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahMWFQKZ36,Persons with disability,Jigawa,JahO4HP39,jah65
794e9b65-d0a1-4f52-bf68-e722d29183b2,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahZCAV8E05,Persons with disability,Jigawa,JahO4HP39,jah65
c288149b-1e31-4976-a9ad-0d9e4f2476fd,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahBY5Y0815,Persons with disability,Jigawa,JahO4HP39,jah65
e1ecf1e3-d707-4c83-ae55-bc023ed964e8,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahNUSWRV56,Persons with disability,Jigawa,JahO4HP39,jah65
70f3b5e0-7a16-4e88-be8e-10117e277163,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahYOTGHV15,Persons with disability,Jigawa,JahO4HP39,jah65
4e7f992d-4f80-4af5-9a12-d237ac21bc16,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah1QEE6U06,Persons with disability,Jigawa,JahO4HP39,jah65
0a24a9e0-1932-47d1-a601-05f9edd89419,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah8GT0YI38,Persons with disability,Jigawa,JahO4HP39,jah65
aa937742-b288-434b-9dec-eab515dd0ef0,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahHJB0JV06,Persons with disability,Jigawa,JahO4HP39,jah65
1ac4e311-2f4f-4d03-a402-600ac80f2ca4,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahEWNWKV10,Persons with disability,Jigawa,JahO4HP39,jah65
afbb512b-847d-4d94-8ff2-7ab8489104fa,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahLDY82Q52,Persons with disability,Jigawa,JahO4HP39,jah65
dd9390d1-7537-4ae6-bc9f-862197cb7ce6,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah0EALMP56,Persons with disability,Jigawa,Jah609441,jah65
26383634-30da-4381-8560-d51c0671ccff,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahKW5AWR30,Persons with disability,Jigawa,Jah609441,jah65
699f7c60-ac9c-4d2e-8102-66710c806914,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah5M07BV16,Persons with disability,Jigawa,Jah609441,jah65
9250ea6d-3437-417f-bb1d-9dfbaf468675,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,JahZ7PH5219,Persons with disability,Jigawa,Jah609441,jah65
a2f6b2a7-6d2e-4770-8c7e-896f11969d60,Deposit_Account,---,2024-08-25,,1,1,1,,1,1,,1,,,Yes,Yes,Jah4EHOR416,Persons with disability,Jigawa,Jah609441,jah65
