formid,1  Training Date (Ranar horo),2  Name of Training or Title (Taken horo),form/Case_Data/Comm_Partner_ID,form/Case_Data/Gender,form/Case_Data/Gender_and_Age,form/Case_Data/Disability_Status_class,form/Case_Data/State,form/Case_Data/LGA,form/Case_Data/IDP_Classification,username
dc7d58c6-c549-41ef-8616-44814ac99c12,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebEWZ8P333,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
26a0e2bd-e7c4-48a2-ba97-f6596c5cd3e3,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebBVH1EY50,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
841fde7d-64df-4eb7-bbf0-fdd12ca0c1a4,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb67V2WF25,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
8230c9f5-4ca4-4e1b-b664-b66ba6569049,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurC8723Q08,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
7ce7cb18-49c1-45a3-b7ae-603a7b80fcb3,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebN82XV153,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
9f84918b-93bb-4a1d-a87e-0eec85ebba4d,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur2L5ICP04,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
a9984c2c-21e2-4167-8d93-d7118c4d7175,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebV0NUV544,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
272f117b-afe4-463e-a4aa-a195c5a5971a,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurV79NBL09,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
8532b1d8-a314-4351-81f9-9dd2e55eca91,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb993M1K12,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
9f602de7-2154-41c9-9d30-28af0c83cbb5,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurS9TFAT35,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
deeeac6b-1d53-488d-9552-1b4883bca268,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur65GDN735,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
e8cc7584-2ae1-427b-b7b4-e5844952a003,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebPRP5ZL07,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
c666e358-7f65-4675-b8d7-0518f6f3deb3,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurCSBU4B30,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
02ecdd34-2535-4741-9e41-2ab40aa08d16,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebYDCTAN39,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
a18f5c85-ed3d-40d0-8735-fa9fcec13205,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurMCS80L36,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
ddab3a28-d255-4274-ae3b-a6da787ff8e6,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebZR967O45,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
ab3a41a9-9b1a-4ecd-a83f-d2c90adecd0e,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",KurM8140E14,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
9cdeb30d-0390-4e6b-be20-6b81c512d554,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebCNU1UG08,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
b2620ef8-d6dc-4220-a541-4c4e59ee2e8d,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurA89AZ352,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
0908afea-904e-4917-b6cf-92df0ebacb31,2024-07-01,"Group_Formation,_Dynamics_and_financial_literary",Kur6VJ4R953,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
ad0c2a3b-ebb6-481e-ad5c-691fc950fb51,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebJYLYFC49,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
c8db3fe7-5c68-4ecc-9b0c-e86322c448c2,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurEXYWRI01,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
e1584b48-1485-4ee5-bb11-abf52d85713a,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebF3X50H31,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
d23430fd-8c70-4abe-b525-422f1d731ab1,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurPIPTSH52,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
35e50081-13c7-44f1-91b0-54f2a1856dca,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebQYKAW214,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
4912b911-6957-4ab2-bb9e-0f8cad54f010,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurZ41MCS27,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
3707aebd-0632-4825-a536-a803e8e2f23a,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebGE8UY139,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
f8c48c9a-5276-413b-9a03-df9dd3e7e86b,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurFHE9XF48,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
c6398b9f-becd-48a2-be8f-4aee511b8cf5,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurHM8TJJ00,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
8c21ed55-e239-4006-bd90-3103662b196d,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebYNCD8T08,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
edb254a8-4f34-41e1-abb5-0dfda305b711,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurBOFKYH57,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
2b0f959f-2bd9-42d4-839b-688ebb97585a,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",BebAK7NAN34,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
08cda618-31db-4117-9d5b-66cf2a489432,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurUPXH2P00,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
4ef48671-4aa6-442d-99ee-e7106c5c143e,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurRO77FX16,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
dbb39231-b82e-4715-b3ed-afa353912ef4,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb034N3H27,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
5ed639a8-3783-4dbe-933c-64713a95f4f0,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",Kur11QDUV18,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
e9db4639-0edf-4709-86aa-6babc3ca9d6f,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Beb0VMUPS49,Male,Male Youth,No disability,Kano,Bebeji,Non-IDP,kir08
1568553d-09ff-4e73-b717-2221b7d81e1f,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurA8KBWC46,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
7240c76c-d74b-4672-97f0-ace08b77a052,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurMFUTYS21,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
f59c33ae-6abb-4428-a2f2-44cad050a3c4,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurPDPK5Z03,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
d4cb653b-912c-490e-a5f0-19e447d3e497,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurD1X2TI10,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
11295c2d-ca7a-4522-b6b5-6b59e89a6f21,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",Kur3NKYZR07,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
b1b9c5c1-eedd-49a5-9724-fa0895d157bd,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",Kur7KTKND39,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
55f7e972-623f-4b8e-babf-6e104d410177,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurJ3DJN458,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
17466863-e415-428f-9091-11c95dc08190,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurRPC7KH05,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
4a69690a-a45f-4912-9a98-47e7003e6a74,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurXETCKS21,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
1ccc1e31-2085-4e4a-97e0-30af279539f0,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurYFFPV647,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
a641778f-77f2-44a1-a635-9248467c0cce,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",Kur3S6PCI14,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
4bb41d0a-5a72-4fa9-a89c-cc92ab96504f,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",Kur8SMGXT48,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
7e14b170-9772-4a2c-bdac-4f848f234402,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurYBWLDW59,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
afd0e77a-0f6e-4f94-ab5f-ef92b21bc76b,2024-07-02,"Group_Formation,_Dynamics_and_financial_literary",KurC87PLQ18,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
229b27bc-8291-4ac0-ba1f-c1f654254ae4,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",KurXPTFFA04,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
efa6b024-e506-4320-9a9c-7118373d5ea3,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",Kur7UK5FR29,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
ebf4a298-2f30-42d4-bd0f-8b6876eb2e9d,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",KurK7BNTT52,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
c8043c16-4308-48ff-82ee-48b5f26468b5,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",KurCALWY438,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
55f7f4e4-1894-4736-82fd-8ee19143d499,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",KurAOABI340,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
49ad590a-a664-4efd-865d-0abb86c050e9,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",KurDFK1OI38,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
4e0b9958-4047-472c-8079-6f56f35aa749,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",Kur9MUJGF53,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
7cf5e592-6b8e-4d88-8d61-ed57ad9d3acf,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",KurHSZUDA03,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
2337de5f-8be0-4894-a613-995908f6cfcd,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",Kur53ENXS48,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
6463b0f6-7e71-4a8b-968c-445298972763,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",KurHZLZ5452,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
65936072-3d31-45ff-bbb7-a1a46d44a205,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",Kur3NH23J06,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
2b02bb0d-3b69-496c-8f07-ac1d70c29089,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",KurT8W8AR00,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
3f6f8863-33f5-48f5-8706-c0cbf7345591,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",KurF289MF57,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
1ffde39e-1910-4d06-a177-d03ce639c36a,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",KurKHO6H235,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
bb5b9804-255e-4018-be5b-255f11284dfa,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",Kur0R9G0B17,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
be35df2f-d4ac-4e13-86cd-7964025b65d7,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",Kur0VY5GH28,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
85045635-5556-4bc9-9deb-4a64e9c5f741,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",KurTMPA3Z42,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
02837fbf-977c-4a71-bfcf-9587f75a860b,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",Kur75VDJ845,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
bdea6da9-b3fe-402a-be70-7c2d10ab06b4,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",Kur3CR3ZH33,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
e7756416-73df-4783-87ad-bee71f8ecf1d,2024-07-03,"Group_Formation,_Dynamics_and_financial_literary",Kur8IF3D908,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
3e29e48f-678e-4d12-8e5a-eea4a4a221bb,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinSTNHPF01,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
2dd64b48-56d2-4e25-8190-b559d822af85,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinKU8V6L04,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
99485709-996d-457f-a80c-0937b02f376f,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin4C42O836,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
cf7db8cb-daf8-4b33-a741-5ca2a24d908b,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin98VUI940,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
638e9817-dd93-44d2-bc1d-bac6fbabc619,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinFJTINJ08,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
35f6e09b-215e-49ce-94a1-c5007cba2e8d,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinBB7G4212,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
77020f35-bbf4-4005-8ed3-88a8c3eb8d3e,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinWWSP3M59,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
289bc618-9257-479e-bfd6-a9b197f8d9ba,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinZ1WGFO11,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
1b826c5e-35bd-4ff8-acf0-48323c4d9be6,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinBFGNO814,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
a435a55b-62d8-44e0-a2ff-0ef0ab03ce56,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin1EK1X423,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
d190fae9-2c8d-474c-9651-753d4b379bca,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinN0MFCS44,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
b4475376-2aca-4cea-93fb-b4d29e8979b3,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinWNOULR39,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
f9f3fb7a-85d4-4823-ba9e-b078ad0ad1fa,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin3GWZV719,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
1206a6f8-d816-48b2-bd10-e5a3a56b454a,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinSI1F1500,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
76d78837-de28-4d19-b6ad-1c31f0fab0d0,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinYKG97Y07,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
5764aa31-41eb-4036-9f05-538cafce7458,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin5PD0KM22,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
ac364c17-4957-456d-aa8e-f81627eac1bf,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinOJ8YBH30,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
05ff6c5d-2bcf-4d8d-9292-1f35e40b2495,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinJE8IJJ18,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
e605c263-eb9a-4ff3-9e5d-fab57e783d13,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin6KS2FU03,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
28298759-64e7-4f2c-b8ee-5a03185a3151,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin2QMOOI35,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
24182550-d452-409e-882c-b2548d08e04f,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinZ65SLP06,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
9995cadd-0f38-41b7-98be-2f521b8ee030,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin03PVCW36,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
3d6e5162-fc10-4c25-a879-9f9d2fa70079,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinDTNMO559,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
9582d8ed-2edc-42ed-a0e7-feb24e5e1f62,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin9FRMMN10,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
b9438df2-7e54-488a-b8ea-9a9d953dc6eb,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinCKDAIW59,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
f8976ff9-81dd-434e-82fb-c589cd5b912b,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin7AWCN302,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
b57762c2-acae-4164-a61e-0ff7c0ed9ef6,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinZ81BQP41,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
f6106186-fc6f-462a-a042-1df3ecd8fa6f,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinHY9SY010,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
07447146-c1af-4343-8b4b-6693e661f273,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",JahDJ4P3R55,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah71
d0e9f3fd-447b-478a-b195-e9ecfff3e306,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinFQNAEB29,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
cc1ef2a2-ec0c-4bd5-bb13-3e8a01f820ef,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Jah9LFI6L30,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah71
891cf501-1b6f-4e56-813e-c68ed7a217e0,2024-08-24,"Group_Formation,_Dynamics_and_financial_literary",RinTVZN3F57,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
72e26f5d-abb1-4b7f-bd4f-c36671fe1bf3,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinC3S57G01,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
1a8e935f-9537-4505-b5a2-f889ef1a0435,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",JahGSA5OS44,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah71
cec3bb94-5dce-4e88-a35c-4e9c06cd7b10,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin9L6LYV56,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
d3ea2b6d-3298-4308-a30d-ac04b910caa8,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",JahR9ASW331,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah71
5d10d266-d93a-4065-b328-286102761fe7,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin4919AA42,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
f771dc0d-c576-42bc-b79a-521a95b07327,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",Jah8UWIMG00,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah71
bb66629a-a381-4cea-9838-baeaab75bd71,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinYG6VK941,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
9eb7e6fa-b329-4566-901e-ee328d89d670,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin6M73ZS19,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
d945497e-8db5-460d-b803-1e4c360d6948,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinUW6F8359,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
e69ddac5-9926-4d34-aaf1-a4a42bb0abcc,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin81A27Q29,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
1b004ccd-3404-436f-9dae-d71e6737eba2,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",JahP45ANZ30,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah71
78264f98-f3c2-437a-8fd5-b54c7adf1f25,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinU41SID04,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
f535d883-682f-4b83-aa6f-bc4df86033cb,2024-06-24,"Group_Formation,_Dynamics_and_financial_literary",JahNR4Y0W39,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah71
ecc194cd-9ac8-458a-9667-f3171b3d7dc6,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinER0TLA36,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
441ad160-5156-4058-9390-ba73ad6689c2,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin3KXJ3959,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
f6467013-940d-4427-8d8c-6a815ab30376,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinO1BUQR27,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
add09033-445a-4366-b613-8e5f75ff2471,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinHAOTRU18,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
3b7d1992-6f40-4271-8d63-b87c20a90fcf,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin7CWPR849,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
199a3b48-39d9-4aab-b907-f2d50ca23e03,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinM98SQH05,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
7ecce346-5b36-4446-90d6-458124f2ddb4,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinLL4QXD00,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
43f87a56-2dbb-433e-9ee7-75048ea38bae,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinCGAAVM30,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
839ef693-5764-4f80-b71d-a2e9b4d32048,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinXX1CUY24,Male,Male Youth,Persons with disability,Jigawa,Ringim,Non-IDP,rin17
c61dd9e8-1d77-4c62-aafa-f176c8010b50,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinCJ2KV206,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
2e9cd487-d2d6-4463-8d37-6f8a4b463fc0,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinDE7Y7605,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
91a48081-622d-4111-9f2d-162a2fbe9df9,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinHNL6GF36,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
38d63861-1a3d-4d90-8d48-bc52771c63f3,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin96C2TN14,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
ebbc93e6-77cf-4701-9382-09878e5b705d,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinJUUFTH55,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
f295512f-7eb4-48d6-a91f-c0fe9268fee1,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinT676YH15,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
e0448b07-7940-4669-aff4-d8ac25acfd5d,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinT5993Z08,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
a03fdaf3-cf78-40f5-bcbd-116e6ec9200e,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RinZVAQGY49,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
1d9e859d-cf51-49b5-8c2b-8a9fee497e84,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rin22LVV728,Male,Male Youth,No disability,Jigawa,Ringim,Non-IDP,rin17
