formid,State,6  Ongoing farm activity at the time of visit | None,6  Ongoing farm activity at the time of visit | Site_Selection,6  Ongoing farm activity at the time of visit | Land_Measurement,6  Ongoing farm activity at the time of visit | Land_Clearing,6  Ongoing farm activity at the time of visit | First_herbicide_application,6  Ongoing farm activity at the time of visit | Ploughing_Harrowing_Tilling,6  Ongoing farm activity at the time of visit | Preparation_of_Nursery_,6  Ongoing farm activity at the time of visit | Planting,6  Ongoing farm activity at the time of visit | Transplanting,6  Ongoing farm activity at the time of visit | Gap_control_(Replacement_of_un-germinated_plants),6  Ongoing farm activity at the time of visit | Mulching,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_1,6  Ongoing farm activity at the time of visit | NPK_Application,6  Ongoing farm activity at the time of visit | Application_of_Aflasafe,6  Ongoing farm activity at the time of visit | Application_of_Pesticide,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_2,6  Ongoing farm activity at the time of visit | Urea_Application,6  Ongoing farm activity at the time of visit | SSP_Application,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_3,6  Ongoing farm activity at the time of visit | Harvesting,6  Ongoing farm activity at the time of visit | Drying_(To_eradicate_moisture),6  Ongoing farm activity at the time of visit | Winnowing,6  Ongoing farm activity at the time of visit | Bagging,6  Ongoing farm activity at the time of visit | Storage,6  Ongoing farm activity at the time of visit | extra,7  Crop(s) planted | None,7  Crop(s) planted | Groundnut,7  Crop(s) planted | Maize,7  Crop(s) planted | Rice,7  Crop(s) planted | Sorghum,7  Crop(s) planted | extra,form/Implementing_partner,Cooperative_Unique_ID,Gender_of_cooperative_members,Age_of_cooperative_members,Nature_of_Cooperative_members,username,received_on
ceb526a4-c323-4864-80a1-88c0aa50b737,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,WOFAN,C-TudV7WWR43,Female,Youth,Production/Processing,tun317,26/10/2025 06:13
39cbca84-6bf1-45fd-a381-43748bd0c602,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,WOFAN,C-Beb2SOEE40,Male,Youth,Production/Processing,tun302,26/10/2025 06:14
60fd428e-e051-43c5-98f0-3994812518d0,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,WOFAN,C-TudV7WWR43,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
5866ce26-b60d-4f6b-8a9e-836adfd242e9,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,WOFAN,C-TudV7WWR43,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
e4ee2882-6830-4415-b393-72df0f3c5e54,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,WOFAN,C-TudV7WWR43,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
94361c6d-d32d-4844-9005-23e9572099ab,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,WOFAN,C-TudV7WWR43,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
0f889cc4-69bb-406c-9982-738872756817,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,WOFAN,C-Beb2SOEE40,Male,Youth,Production/Processing,tun302,26/10/2025 06:14
ce7a4aba-658e-4877-abfe-b47f89b56146,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-Kur0J7RU00,Male,Youth,Production,kur321,26/10/2025 06:14
3bdcce58-5b95-4486-bfda-5cf5e4778722,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,WOFAN,C-TudV7WWR43,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
c2460fb1-2e48-4c23-9bf1-3519d9c4b70e,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,WOFAN,C-TudV7WWR43,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
97d0bcc9-5e4c-48b4-ab24-0d6de4f5029d,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,WOFAN,C-TudV7WWR43,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
c730ebd6-de99-4aa6-9fb6-fa2e351d063c,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-TudSYVQ925,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
639f5cd8-62e4-4445-910d-0d7f30a6ef0e,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,WOFAN,C-TudSYVQ925,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
6ede4da3-0a9a-4bad-89f5-fa27442c3a51,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,WOFAN,C-Beb2SOEE40,Male,Youth,Production/Processing,tun302,26/10/2025 06:14
71ccd561-e45d-443e-8e56-c9b28d247695,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,WOFAN,C-TudSYVQ925,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
422fc09e-879b-4260-998b-8d3abd450c55,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,WOFAN,C-TudSYVQ925,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
ebfd992f-121b-415c-aee6-7887ee2e8851,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,WOFAN,C-TudSYVQ925,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
dfef8693-ab22-45ba-a822-eb5b905ba02f,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,WOFAN,C-TudSYVQ925,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
f99b8a6f-7e92-4984-a45b-db3bce6cbc27,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,WOFAN,C-TudSYVQ925,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
f429fac7-e6f0-4ae9-a9ef-ec5c189043dc,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,WOFAN,C-TudSYVQ925,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
0ab6cc0a-e542-4cbc-bb50-202098841839,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,WOFAN,C-TudSYVQ925,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
1ad7c045-ae1a-4394-8b00-ac3bda831a10,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-Tud43YCO39,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
2984e825-2108-4aac-86b9-a451013b85fb,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,WOFAN,C-Tud43YCO39,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
fa76708a-5d1d-490e-9cb7-044844355468,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,WOFAN,C-Tud43YCO39,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
a026585d-16d3-4487-aba1-c2889203dcd4,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,WOFAN,C-Tud43YCO39,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
f16a2671-4f38-4d5e-a1a4-25e5109f8738,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,WOFAN,C-Tud43YCO39,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
29516a3f-2e14-4560-8f91-acb111280e63,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,WOFAN,C-Tud43YCO39,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
4d6bf0e3-72fa-4e58-add8-126933971498,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,WOFAN,C-Tud43YCO39,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
4c6ef9a1-b020-44bd-b248-a47558ab7b22,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,WOFAN,C-Beb2SOEE40,Male,Youth,Production/Processing,tun302,26/10/2025 06:14
c3cafc82-d605-46bc-a77a-ef1db5ab6bb2,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,WOFAN,C-Tud43YCO39,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
d3c2ee34-0bfa-4726-98f0-dd70f817d6ce,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,WOFAN,C-Tud43YCO39,Female,Youth,Production/Processing,tun317,26/10/2025 06:14
11860bfd-ec04-4ec6-878b-6ff21795af2a,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,WOFAN,C-Beb2SOEE40,Male,Youth,Production/Processing,tun302,26/10/2025 06:14
79e15832-da92-4a68-8d94-c11cf446e447,Bauchi,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,WOFAN,C-Bau0ICOR14,Female,Youth,Production,bau311,26/10/2025 06:14
8ea7eb63-4737-4c7c-b333-e2dfc6e8aa90,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,WOFAN,C-Beb2SOEE40,Male,Youth,Production/Processing,tun302,26/10/2025 06:14
5f775ee0-37f4-4919-8b54-ab02a6ba637b,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,WOFAN,C-Beb2SOEE40,Male,Youth,Production/Processing,tun302,26/10/2025 06:15
2a6a81ad-6afc-40da-84b6-8a6451e0ac33,Bauchi,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,WOFAN,C-AlkWQ6E654,Female,Youth,Production/Processing,alk301,26/10/2025 06:15
de50260b-12bd-4323-96ff-1ff5a3a71176,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,WOFAN,C-Beb2SOEE40,Male,Youth,Production/Processing,tun302,26/10/2025 06:15
bd3ab8b9-9fc7-4511-ba10-d441417570df,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,WOFAN,C-Beb2SOEE40,Male,Youth,Production/Processing,tun302,26/10/2025 06:15
291bb3c4-966f-41c6-9aec-47c4b43ba8bd,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,WOFAN,C-Beb2SOEE40,Male,Youth,Production/Processing,tun302,26/10/2025 06:15
5c79d033-1662-498c-b0d7-d51b0a810c24,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Beb7QIGN40,Female,Youth,Production/Processing,tun302,26/10/2025 06:15
c0c9f56f-6bdc-4d0e-a2ff-b44aa3e3f9d2,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,WOFAN,C-Beb7QIGN40,Female,Youth,Production/Processing,tun302,26/10/2025 06:15
50b5aca4-3c0f-40ea-b43b-2f27faf3dd26,Gombe,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,WOFAN,C-Yam0VXHG00,Female,Youth,Production,deb300,26/10/2025 06:15
f49a70c7-b82b-42ce-a3d3-782bff29ef00,Gombe,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,WOFAN,C-Yam0VXHG00,Female,Youth,Production,deb300,26/10/2025 06:15
a3cd3c42-9674-4aa2-ba80-c67ba70744a2,Gombe,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,WOFAN,C-Yam0VXHG00,Female,Youth,Production,deb300,26/10/2025 06:15
0ab050af-7992-4092-bb3f-26aeae11eac3,Gombe,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-YamCER3734,Female,Youth,Production,deb300,26/10/2025 06:15
252c5243-acc6-4fa3-9b01-d4c02819f341,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,WOFAN,C-Beb7QIGN40,Female,Youth,Production/Processing,tun302,26/10/2025 06:15
612451da-fb5d-4eea-a71b-e418b03b02b8,Gombe,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,WOFAN,C-YamCER3734,Female,Youth,Production,deb300,26/10/2025 06:15
adb14528-50e4-4b45-abea-9b19db1a2cf3,Gombe,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,WOFAN,C-YamCER3734,Female,Youth,Production,deb300,26/10/2025 06:16
70047dbf-d45e-4e07-a4a8-44dedeae2e20,Gombe,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,WOFAN,C-YamCER3734,Female,Youth,Production,deb300,26/10/2025 06:16
fc925222-a967-4b9c-bd3c-25ddf08ab0aa,Gombe,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,WOFAN,C-YamCER3734,Female,Youth,Production,deb300,26/10/2025 06:16
72c49674-4164-4149-9852-cf2f0f14573f,Gombe,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,WOFAN,C-YamCER3734,Female,Youth,Production,deb300,26/10/2025 06:16
2d6e901f-62a3-43c6-85a8-19e9877ed3d4,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,WOFAN,C-Beb7QIGN40,Female,Youth,Production/Processing,tun302,26/10/2025 06:16
d2a50332-7ce3-4997-9a21-f5a23a224fb4,Gombe,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,WOFAN,C-YamCER3734,Female,Youth,Production,deb300,26/10/2025 06:16
84c41317-091b-459d-86dc-a228350fa57e,Gombe,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,WOFAN,C-YamCER3734,Female,Youth,Production,deb300,26/10/2025 06:16
e7153168-aebc-49eb-aa7c-b26d1ac64896,Gombe,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,WOFAN,C-YamCER3734,Female,Youth,Production,deb300,26/10/2025 06:16
9ea49457-16a7-4c87-9860-05337f3d6b2d,Gombe,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,WOFAN,C-YamCER3734,Female,Youth,Production,deb300,26/10/2025 06:16
56450ab2-b607-49ff-b5e9-5dd999cd4d3a,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,WOFAN,C-Beb7QIGN40,Female,Youth,Production/Processing,tun302,26/10/2025 06:16
8245b388-a94f-4171-a71c-90c042491fcf,Gombe,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,WOFAN,C-YamCER3734,Female,Youth,Production,deb300,26/10/2025 06:16
37f34893-7c91-45a8-8ce8-c8999449f790,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Beb7QIGN40,Female,Youth,Production/Processing,tun302,26/10/2025 06:16
7edd4a80-0cfd-4a3d-a222-9bfb6ee888ff,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,WOFAN,C-Beb7QIGN40,Female,Youth,Production/Processing,tun302,26/10/2025 06:16
722ece6a-6caf-4168-95b2-86736bee47c5,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,WOFAN,C-Beb7QIGN40,Female,Youth,Production/Processing,tun302,26/10/2025 06:16
8f86cd51-8b37-4175-93fe-5acb314c6a6e,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,WOFAN,C-Beb7QIGN40,Female,Youth,Production/Processing,tun302,26/10/2025 06:17
a78adda4-3640-4b72-af78-ec6f082f03b2,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,WOFAN,C-Beb7QIGN40,Female,Youth,Production/Processing,tun302,26/10/2025 06:17
00cf17de-43c1-4316-abaa-619842a397a4,Bauchi,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,WOFAN,C-Bau0ICOR14,Female,Youth,Production,bau311,26/10/2025 06:17
54d8fced-7c01-474a-b825-548895dc41af,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,WOFAN,C-Beb7QIGN40,Female,Youth,Production/Processing,tun302,26/10/2025 06:17
90ffbdf2-744c-4686-96af-a8a42bdf1a7d,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,WOFAN,C-BebBTVJ355,Female,Youth,Production/Processing,tun302,26/10/2025 06:17
6a8db6c1-504a-46d2-a195-045acb0ec285,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,WOFAN,C-BebBTVJ355,Female,Youth,Production/Processing,tun302,26/10/2025 06:17
96ec2368-8611-470c-832f-b9329da065d4,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,WOFAN,C-BebBTVJ355,Female,Youth,Production/Processing,tun302,26/10/2025 06:18
dcacf126-fc1d-4a71-9385-f171b7ca0364,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-BebBTVJ355,Female,Youth,Production/Processing,tun302,26/10/2025 06:18
643ab98c-5210-40a0-8275-fca185772a81,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,WOFAN,C-BebBTVJ355,Female,Youth,Production/Processing,tun302,26/10/2025 06:18
bd4a2916-13a6-4d99-9c57-3554f11dcb5d,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,WOFAN,C-BebBTVJ355,Female,Youth,Production/Processing,tun302,26/10/2025 06:18
e29d0156-eed2-4095-995b-414a6d7ad480,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,WOFAN,C-BebBTVJ355,Female,Youth,Production/Processing,tun302,26/10/2025 06:18
cdb62151-9a91-458e-b61b-48ae703d09a5,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,WOFAN,C-BebBTVJ355,Female,Youth,Production/Processing,tun302,26/10/2025 06:18
b031a8db-e922-4a87-9c7e-c5f6d13d92a0,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,WOFAN,C-BebBTVJ355,Female,Youth,Production/Processing,tun302,26/10/2025 06:18
77a9817e-1ace-497e-986a-b3b843bfadf8,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,WOFAN,C-BebBTVJ355,Female,Youth,Production/Processing,tun302,26/10/2025 06:19
a0bb2959-158c-4f09-a974-63a7d304f653,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,WOFAN,C-BebBTVJ355,Female,Youth,Production/Processing,tun302,26/10/2025 06:19
415afd43-854c-4a6c-8f10-a950284c5bc4,Bauchi,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,WOFAN,C-Bau0ICOR14,Female,Youth,Production,bau311,26/10/2025 06:19
f362d176-2466-4b20-b913-68ee601ec958,Bauchi,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,WOFAN,C-AlkWQ6E654,Female,Youth,Production/Processing,alk301,26/10/2025 06:20
15e34506-ec16-41c4-b8ae-460c9b3fa10b,Bauchi,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,WOFAN,C-Bau0ICOR14,Female,Youth,Production,bau311,26/10/2025 06:21
bd80fb89-cb45-4e15-b524-a75432c2d78d,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahDP28Z08,Female,Youth,Production,jah342,26/10/2025 06:21
f0399d51-cb37-4848-8321-9c7b576e4e82,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahDP28Z08,Female,Youth,Production,jah342,26/10/2025 06:21
1ff22371-5bc8-414e-86ea-ca65822f297f,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,WOFAN,C-JahDP28Z08,Female,Youth,Production,jah342,26/10/2025 06:21
190cfc6e-5989-4c6d-b140-e50aa03a8375,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,WOFAN,C-JahDP28Z08,Female,Youth,Production,jah342,26/10/2025 06:21
e934df71-c799-4269-8f58-1f8ad9b5fc97,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,WOFAN,C-JahDP28Z08,Female,Youth,Production,jah342,26/10/2025 06:21
1c0a2a4d-79ee-4aa8-84d3-4cab97814a02,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,WOFAN,C-JahDP28Z08,Female,Youth,Production,jah342,26/10/2025 06:21
cc994ae4-42b3-4521-aa8f-c19bfc2a3e8d,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,WOFAN,C-JahDP28Z08,Female,Youth,Production,jah342,26/10/2025 06:21
f902d2be-a470-4f9f-afb6-e80371825fdd,Jigawa,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,1,,,WOFAN,C-JahDP28Z08,Female,Youth,Production,jah342,26/10/2025 06:21
7b4106f4-17f7-44ea-a6e6-1df63d5d4d71,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,WOFAN,C-JahDP28Z08,Female,Youth,Production,jah342,26/10/2025 06:21
62b40f14-bec9-4473-8360-1d795aca1030,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-JahCOP4T42,Female,Youth,Production,jah342,26/10/2025 06:21
f8a78daa-8be4-439f-b244-8b17d6b918a4,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-JahCOP4T42,Female,Youth,Production,jah342,26/10/2025 06:21
b81c7e56-9397-44ee-bb98-095bc696c36f,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,WOFAN,C-JahCOP4T42,Female,Youth,Production,jah342,26/10/2025 06:21
9f422e9d-9b15-4ca1-ae11-51076275e9c5,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,WOFAN,C-JahCOP4T42,Female,Youth,Production,jah342,26/10/2025 06:21
0a40d195-4d8c-4cce-ae8f-a431f32b641c,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,WOFAN,C-JahCOP4T42,Female,Youth,Production,jah342,26/10/2025 06:21
a7f4f8fd-ed19-46d6-98ea-72b26b36374c,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,WOFAN,C-JahCOP4T42,Female,Youth,Production,jah342,26/10/2025 06:21
715f56af-e6b4-4759-b8aa-51bb2764593a,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,WOFAN,C-JahCOP4T42,Female,Youth,Production,jah342,26/10/2025 06:21
82a42c8e-62f3-4d0e-afff-50e5159e84a4,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,WOFAN,C-JahCOP4T42,Female,Youth,Production,jah342,26/10/2025 06:21
28658b15-dcf0-40d0-948f-3f6300ae3e6d,Jigawa,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,,WOFAN,C-JahCOP4T42,Female,Youth,Production,jah342,26/10/2025 06:21
af1fce29-50bb-469e-90dd-d1fd9bc6cf87,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,WOFAN,C-JahCOP4T42,Female,Youth,Production,jah342,26/10/2025 06:21
991df39f-e589-4802-968d-caeaac141960,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahP5X9607,Female,Youth,Production/Processing,jah342,26/10/2025 06:21
8d86f636-509c-4a45-8a0b-563298bd691f,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahP5X9607,Female,Youth,Production/Processing,jah342,26/10/2025 06:21
f44263f2-8747-46c5-949e-9b7aa6875fc8,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahP5X9607,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
2970a748-5cdf-42a1-adc2-8035ce41e77f,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahP5X9607,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
39101b46-27bc-4adc-af3b-7f1ffc870bb7,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,WOFAN,C-JahP5X9607,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
a9e514b1-5b17-492c-989b-f1cc965cee43,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,WOFAN,C-JahP5X9607,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
92019661-61d3-4244-89dd-acd78b48fe2d,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,WOFAN,C-JahP5X9607,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
358b707a-3a70-4653-adc2-5015eb552c4b,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,WOFAN,C-JahP5X9607,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
1b18a49b-b6ea-4271-a561-32855bb1158c,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,WOFAN,C-JahP5X9607,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
8cd9f1eb-6214-4dbd-b795-e1fd468d775c,Jigawa,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,1,,,WOFAN,C-JahP5X9607,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
819aa709-aa8a-4f96-95ef-631da4475390,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,WOFAN,C-JahP5X9607,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
5ceb7005-d768-4c96-9b76-6634fb3ab0b8,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-JahY7FBE34,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
dff91438-94a2-44ae-bc18-576e2af767ae,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-JahY7FBE34,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
aa24f34f-d77b-411f-81e7-ebf6aa405489,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,WOFAN,C-JahY7FBE34,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
5d18f613-c756-4953-a6e7-83acc92b8068,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,WOFAN,C-JahY7FBE34,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
26771d4d-6884-4469-be6a-6e5801dbb7d1,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,WOFAN,C-JahY7FBE34,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
88da91fd-3908-4089-8d15-f3d2e814b2e5,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,WOFAN,C-JahY7FBE34,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
7378373d-7810-4fa4-8f31-9e5bf175f9f9,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,WOFAN,C-JahY7FBE34,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
caeed163-2ad0-4c47-967a-dfbc1bdfd1a1,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,WOFAN,C-JahY7FBE34,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
287cc855-bd34-44fc-b7d7-9d5ea586b192,Jigawa,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,1,,,,WOFAN,C-JahY7FBE34,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
a5f2a910-ef9f-457b-b552-46f759786052,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,WOFAN,C-JahY7FBE34,Female,Youth,Production/Processing,jah342,26/10/2025 06:22
