formid,Type of Financial Product/Service Accessed,Date of accessing Product/Service,Has your cooperative ever given you access to the following business development support services? | None,Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,Has your cooperative ever given you access to the following business development support services? | Export_assistance,Has your cooperative ever given you access to the following business development support services? | Financial_management,Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,Has your cooperative ever given you access to the following business development support services? | Personnel_administration,Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,Has your cooperative ever given you access to the following business development support services? | Others,Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,Comm_Partner_ID,username,Did your cooperative facilitate access to this financial Product/Service?,Are you satisfied with the product/service?
dadff9d2-fd33-4e3e-8bc5-32e0700eb96d,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuX8Q27724,oju02,No,Yes
4eb74cc6-e8de-44c8-b1bb-132cf4145bde,"Others,_Please,_specify",2025-07-12,1,,,,,,,,,,,No,OjuG1VNL838,oju02,No,Yes
b80c947e-cd95-4f20-8ff8-64faa8793cff,"Others,_Please,_specify",2025-07-13,1,,,,,,,,,,,No,OjuNFGFA125,oju02,No,Yes
da2636a1-b3f7-4267-8160-bd472eb67126,"Others,_Please,_specify",2025-07-12,1,,,,,,,,,,,No,OjuIZV6TT19,oju02,No,Yes
bc730d84-62c0-44f7-9bc4-b07fd1c1527f,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuDHFCC205,oju02,No,Yes
94aee0b4-4fd5-4498-bba9-35591e797621,"Others,_Please,_specify",2025-07-03,1,,,,,,,,,,,No,Oju81F40P28,oju02,No,Yes
b7c58185-2741-40e7-8235-0177e92b24a3,Deposit_Account,2025-09-08,1,,,,,,,,,,,Yes,Gwe7577RJ30,mak16,Yes,Yes
d2147986-cd0d-4acb-b587-875d8e6d6e3a,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuXAC6O208,oju02,No,Yes
dce28713-24f3-4b13-8ac1-68b9a3903e84,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuULAL8351,oju02,No,Yes
c9f1df38-223e-4c64-9dc8-9bb737be1bb5,"Others,_Please,_specify",2025-07-08,1,,,,,,,,,,,No,OjuWHCN3C29,oju02,No,Yes
f5b8c92a-774e-4744-ace3-5c7db3cfd189,Deposit_Account,2025-06-09,,,1,,,,,,,,,Yes,Oju0SBID804,oju03,Yes,Yes
f6f21077-eed7-471d-864f-b3821fffb83c,Deposit_Account,2025-06-06,,,,1,,,,,,,,No,Oju0SLILS25,oju03,No,Yes
4344ed5f-27de-4dba-abcb-71f33dd0bf69,Deposit_Account,2025-07-07,,,,1,,,,,,,,Yes,Oju1YCI2H31,oju03,No,Yes
f98496ce-61f0-486d-a432-2d3f01d39552,Deposit_Account,2025-05-05,,,,,,,1,,,,,No,Oju2VQTPM28,oju03,No,Yes
b8361d7c-99f9-43bc-9da4-d6a097641fed,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,Yes,GweJL5VR526,gum12,Yes,Yes
d46131d6-d6d3-4616-b070-95f4b220b8c8,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,Yes,GweJLIDKO00,gum12,No,Yes
cd4cc9ec-761e-4cf2-ba80-1079b7a61ca0,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,No,GweJM5YA221,gum12,No,Yes
199fa3dd-a9b3-461e-9fc2-e30d9d934484,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,Yes,GweJR1LFQ38,gum12,No,Yes
8ece8ff1-26ce-4b2a-9c6d-0c85e4e5177d,"Others,_Please,_specify",2025-12-03,1,,,,,,,,,,,No,GweJZ7TK041,gum12,No,Yes
6600f945-8575-4754-9940-723057a84205,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,No,GweK4R7Q110,gum12,No,Yes
16eba897-5e6c-47e8-a5b2-9d44d5bffb44,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,No,GweKK4OMM02,gum12,No,Yes
318171d0-b6db-4c51-8638-fc3c84a67db8,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,Yes,GweKYT0OS54,gum12,No,Yes
9f435b1b-902c-476f-8a5d-7246a44d74e9,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,No,GweLA6DBJ57,gum12,Yes,Yes
8278f831-aacd-4c74-9bb8-016f65e2da59,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,No,GweLCEPKW52,gum12,Yes,Yes
60d488ca-73bb-4ed8-a66b-38f8b5b4fd9c,"Others,_Please,_specify",2025-12-05,1,,,,,,,,,,,No,GweLCW5VG33,gum12,No,Yes
cfd5fd68-f5ea-4ae9-897e-5bae1dc2c18e,"Others,_Please,_specify",2025-12-05,1,,,,,,,,,,,No,GweLLE3JV03,gum12,No,Yes
54032c6a-12c3-4210-82c2-6812ec3001ff,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,No,GweLXBQUQ32,gum12,Yes,Yes
5ca3a731-542f-46aa-92e0-95cec67a2a4c,"Others,_Please,_specify",2025-12-04,1,,,,,,,,,,,No,GweMBKBK344,gum12,No,Yes
015fcfe8-3ec7-43dc-883f-6da62aaa48a6,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweAOABKT00,gwe02,No,Yes
e4714ca7-36b2-40b0-9ae4-459443a46eec,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweAP17P043,gwe02,No,Yes
9a33fe6c-b4b0-4027-8437-a4f27a04bd6d,Deposit_Account,2025-06-13,1,,,,,,,,,,,Yes,GweZ1R54A50,gee03,Yes,Yes
3cc40fb4-e671-42d7-815f-555a84db7968,Deposit_Account,2025-06-14,1,,,,,,,,,,,Yes,GweQHZ53B05,gee03,No,Yes
a903d7a1-ed15-466c-9972-55a9377d039e,Deposit_Account,2025-06-15,1,,,,,,,,,,,Yes,GweQLWPMH49,gee03,No,Yes
862fbe39-5837-4270-9008-6d7822b5888a,Deposit_Account,2025-06-14,1,,,,,,,,,,,Yes,GweQNWA9953,gee03,Yes,Yes
158d7c67-17bb-4123-bb28-65b6a4f4d4b9,Deposit_Account,2025-06-15,1,,,,,,,,,,,Yes,GweQVOSZ923,gee03,No,Yes
92658d10-0921-4c04-b11c-9f691889b446,Deposit_Account,2025-06-15,1,,,,,,,,,,,Yes,GweQW2URX57,gee03,No,Yes
89bbb9fa-5f2b-42f0-9abd-9a5928aaac13,Deposit_Account,2025-06-14,1,,,,,,,,,,,Yes,GweQX6CT852,gee03,No,Yes
33a9ea9e-c2a0-426e-b8e4-575f40262d44,Deposit_Account,2025-06-13,1,,,,,,,,,,,Yes,GweR3UFN043,gee03,Yes,Yes
b5d023c3-1fcb-410b-b13b-4ba2dfab7e3c,Deposit_Account,2025-06-14,1,,,,,,,,,,,Yes,GweRC2JY527,gee03,No,Yes
b8c045a4-d5bd-43dc-9297-bb4e1f66917f,Deposit_Account,2025-06-14,1,,,,,,,,,,,Yes,GweRFNND718,gee03,No,Yes
5f84e0e8-52da-426d-b057-c4f13535485c,Deposit_Account,2025-06-15,1,,,,,,,,,,,Yes,GweRGOPND54,gee03,Yes,Yes
19ea9874-1c9c-4e32-8dd1-d38f88dfff17,Deposit_Account,2025-06-14,1,,,,,,,,,,,Yes,GweRHV8TZ40,gee03,No,No
3a8e3869-9315-4e40-9721-d43ccfb0dc44,Deposit_Account,2025-06-14,1,,,,,,,,,,,Yes,GweRNFJ1013,gee03,Yes,Yes
1a5f2aba-46e9-402a-9f76-a6d4b3a91447,Deposit_Account,2025-06-14,1,,,,,,,,,,,Yes,GweS0VKZ638,gee03,Yes,Yes
6d5ac386-3cca-4f92-8987-3d2a85d4c475,Deposit_Account,2025-06-15,1,,,,,,,,,,,Yes,GweRP1TQJ57,gee03,Yes,Yes
731fb7f9-9420-44d1-ad7e-682e8b65c111,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweASZ4ZR41,gwe02,No,Yes
817f3616-cb3f-41cf-ac71-61270ce2a1ed,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweB0YEBB33,gwe02,No,Yes
31887c26-298f-49c8-84e0-4611f4a1b000,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweBGJBVS09,gwe02,No,Yes
7bda4656-4b00-42aa-b600-24facf0c6893,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweBGKTPF54,gwe02,No,Yes
a9c439d6-96ff-4d0d-af1d-68bce04c62d4,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweBIGKR651,gwe02,No,Yes
82f19659-7dd8-4140-b624-81ef8ac1476f,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweBJ8SK544,gwe02,Yes,Yes
e797f23b-605a-4adc-9b93-067b6d3ec2d9,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweBMHXB533,gwe02,No,Yes
512b6839-9060-435a-8d36-b869c155a26f,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweBNU8AC41,gwe02,Yes,Yes
5f9e0747-c901-404f-8d0a-8e22b1b3bba1,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweBP8PNF55,gwe02,No,Yes
96a1e6fa-76d6-4a6d-991a-c0de068b2b87,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweBPHGCO21,gwe02,No,Yes
5b9a2554-d843-4f35-be32-349561558a2c,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweBQEZWM03,gwe02,No,Yes
dd3f7409-0470-4bef-a6d1-d2cc623c68b9,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweBSJ09H19,gwe02,No,Yes
612ae03d-9459-4d63-b346-999156c4256e,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweBYHVD628,gwe02,No,Yes
d25851be-3f23-4cce-b429-7cf63e7cf53b,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweBYSAXF45,gwe02,Yes,Yes
432009f0-8438-4a38-b505-f95c0e0e9cdc,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweC04OX603,gwe02,No,Yes
6c6dc502-98ca-453b-8511-eedbfc6c1824,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweC6JL1S11,gwe02,Yes,Yes
49956d86-9676-4747-8d14-baf827b28448,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweCAN1JP12,gwe02,No,Yes
860bfcf7-428a-4a93-b586-ef8ddafe9063,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweCAQVKJ47,gwe02,No,Yes
3c206137-8446-4788-a9cc-2590900e123b,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweCIJYIB59,gwe02,No,Yes
51c7a271-ef05-4a63-af58-65bc7680e948,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweCP3AKM52,gwe02,No,Yes
d5f2075e-9eb2-438b-a13d-3fcdf17eb462,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweCS19W505,gwe02,No,Yes
d91dd270-4fb0-43f6-bd80-5c57c008ed47,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweCSVOB327,gwe02,No,Yes
0fc31c5a-f035-4c53-8ca3-0b93c7b1e918,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweCTGPMY58,gwe02,No,Yes
38b9783e-1624-4a44-94a0-bd5d13a9461c,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweCVZ3OR22,gwe02,No,Yes
64081164-4476-42f6-9fe7-7713cbb557b8,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweD08QC039,gwe02,No,Yes
f1843f08-e878-45b6-b1f4-5583af571215,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweD3YLQT36,gwe02,No,Yes
ab0a4759-02c9-4aa9-839b-e2eab61feeac,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweD82RRH46,gwe02,Yes,Yes
5d6731f5-4bce-4384-8a32-8f39fcbf0a1f,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweD9GRH335,gwe02,No,Yes
8467a90c-bde0-45ba-a9f1-7d7196863217,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweD9GYF151,gwe02,Yes,Yes
ad3c645d-4333-4de8-9cff-700c95493eb5,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweDGJZJW09,gwe02,No,Yes
c041633b-f5aa-4f9d-a388-8aad54f326b7,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweDGX1P645,gwe02,No,Yes
e2168e0e-3324-46c7-b6e7-0e7700dec678,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweDJQK6P03,gwe02,No,Yes
fdea2d16-9d06-4c95-bac2-3d8da6978068,Deposit_Account,2025-09-03,1,,,,,,,,,,,Yes,GweRY8N9M04,gee03,No,Yes
6760b884-c6a6-4b03-b4c5-dc14621e55d6,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweDMUPUI40,gwe02,No,Yes
f217f872-aa8f-43f4-9bc2-fceb8d0c93c6,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweDNIHBJ29,gwe02,No,Yes
5f103b5b-d260-4e82-8d6c-4132561870fd,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweDNSFWQ08,gwe02,No,Yes
9fdeefde-7ec3-4157-be2b-c20ab6c4da3b,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweDP0D8A07,gwe02,Yes,Yes
f01ad16d-c667-41f4-b3e1-9138585d9af0,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweDZBJL143,gwe02,No,Yes
02764879-14f2-415f-ac8e-5d06b6c6b837,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweE1PD3M05,gwe02,No,Yes
caab51e9-b75e-4183-ae90-c27fd0d2b2c2,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweE1ZEI414,gwe02,Yes,Yes
5f079358-f2e0-4950-9be0-729009f7d32d,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweE6BZJF47,gwe02,Yes,Yes
b3128168-dfc0-481d-907b-d86df6319fbc,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweE8QNO112,gwe02,Yes,Yes
dbce6d67-47b6-4834-a20e-b2bd3b00111d,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweE8SIXP49,gwe02,No,Yes
5d50bf6d-2f12-46a5-85a8-74de0b61636b,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweEC6H4D48,gwe02,No,Yes
af84df60-893e-4a43-9249-95a06335384d,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweED90K705,gwe02,No,Yes
82c03be7-d4d4-4597-b5e4-a3fb21df2f1c,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweEF6UE642,gwe02,Yes,No
945cea5e-f0ef-4976-b698-20dd5818c4f5,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweEGRZMF33,gwe02,Yes,No
6538faaf-1b28-4db0-ae0e-3d32cdc1f02b,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweEHKBKN43,gwe02,Yes,Yes
a0a3b25e-5c9f-44a5-bb71-f16c8c3cc2a4,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweEK5QXK40,gwe02,No,Yes
b84674eb-3933-4122-bebf-358c2803980c,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweENYK7E03,gwe02,Yes,Yes
142483ef-0d66-4406-86b6-39f7f42b7d29,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweEO7G5T58,gwe02,Yes,Yes
824d2767-7a92-4476-b12f-fe7a9d0b94fb,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweEPJ7XV00,gwe02,Yes,Yes
33e8db2a-fa08-4768-a94c-b1ad2fa3554c,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweEQCS7X57,gwe02,Yes,Yes
b64e6c32-2d6c-4b64-8edb-4be3f095e44a,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweERH24E25,gwe02,No,Yes
0bf729e3-96ed-43f8-b70c-4193ad6025f7,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweESS0JS23,gwe02,Yes,Yes
eff2fa8c-8661-4729-a750-42307e80e37c,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweEXF4VV14,gwe02,Yes,No
9b9676de-6ec3-4d8e-9c37-2c1bd125c454,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweEYVUXZ35,gwe02,Yes,Yes
85ef8206-f2b1-4ee8-b6e4-e78c7d62d881,Deposit_Account,2025-09-03,1,,,,,,,,,,,Yes,GweS8KVF659,gee03,Yes,Yes
49e5f735-9831-4ab5-a99c-7c7ff8097ab5,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweEYZT3C29,gwe02,Yes,Yes
d5c7b465-1080-48d0-8340-5767a4f46faf,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweEZ098J15,gwe02,Yes,Yes
0d86552d-531a-4137-bcad-9d7896d4a3e5,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweF5Y9PE52,gwe02,Yes,Yes
f70190eb-1179-4802-b906-de78e38688c3,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweF6VC5N55,gwe02,Yes,Yes
ccb5cc78-157e-46c5-8306-20611e2f9848,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweF7A0EV32,gwe02,Yes,Yes
21e25dc8-7292-4329-b0a1-590b31e55fd4,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweF7DMZO01,gwe02,Yes,Yes
7822bd1d-6696-4db2-b9be-2ab4ca6f30c2,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweF7RT8H15,gwe02,Yes,Yes
bdb362db-b896-471c-bf32-481b321455e4,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweFB8SJU02,gwe02,Yes,Yes
9d1941b7-0a11-4586-bed5-4ae63cf6f650,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweFBUQPC13,gwe02,Yes,Yes
ab73f600-17f3-4e17-9a2a-35a6293c5fc5,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweFC6SDP49,gwe02,Yes,Yes
dc40477b-c187-41b1-ac5d-29d26eeff9ef,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweFDVQS934,gwe02,Yes,Yes
993eb727-f40c-4ea5-9f4b-724d53152162,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweFE2RBG56,gwe02,No,Yes
5e01997e-c52f-40c7-8ef5-78b5c668dd19,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweFEHYSL55,gwe02,Yes,Yes
bb2d7477-cd7a-4c23-b33e-4470532a9867,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweFMWH2V09,gwe02,Yes,Yes
cc2eefef-470e-4a2e-b7fa-80d71c60e535,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweFSFCON02,gwe02,Yes,No
73363fa9-48bd-4cbf-8a51-476690ceab61,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweFWG7MQ36,gwe02,Yes,Yes
8377da37-593c-4499-80fd-650925a6dd04,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweFX434F31,gwe02,Yes,No
c166898b-b014-4f33-ac19-9bea2e211595,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweFY09ZP42,gwe02,Yes,No
abfac541-5795-4697-b44a-18e4291e8c9e,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweFY5UQN39,gwe02,Yes,Yes
46cae28b-12cd-4d48-b20d-5e4c8f683d28,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweG3KU1248,gwe02,Yes,No
41cdfeca-d926-463f-b05e-3e9a9d1ef340,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweG4DYY147,gwe02,Yes,Yes
0bfbeea0-7a0b-4b39-8fb6-d29558354ad9,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweGB4FHR07,gwe02,No,Yes
6ff3feb0-40cf-4e27-882e-8e87ae465921,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweGESMOW46,gwe02,Yes,Yes
fe554af3-0700-4c51-8161-f55288762e9f,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweGETKH250,gwe02,Yes,Yes
7c678bb3-add7-4d71-b46c-277fe26bea93,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweGKZBXO39,gwe02,Yes,Yes
841a7660-5f00-4bc5-917f-026cf88c7de8,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweGR87SP33,gwe02,Yes,Yes
a5361e5d-e15e-4711-9d26-fbcd5fdc9d32,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweGRCEOQ06,gwe02,Yes,No
c7dd3ed5-b6e2-4740-8a05-21baf39d6a94,Deposit_Account,2025-09-03,1,,,,,,,,,,,No,GweSI0ASI15,gee03,Yes,Yes
ad26fa0e-d8dd-4708-9dc6-5bbcd5501dfe,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweGRXUM649,gwe02,Yes,No
148757a2-5f38-468f-86cf-9684312c2f7d,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweGTODXL33,gwe02,Yes,No
f7bd60db-c6e5-4b19-bc8b-5a87fc4cfdec,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweH4BL8015,gwe02,Yes,No
e3a1bcd3-2d6c-4128-9275-a41a9628383f,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweH69ILI17,gwe02,Yes,Yes
966a23ed-e1e8-4030-9a83-554345749669,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweHH0K9157,gwe02,No,Yes
4e5e9d7e-37ba-4d04-af54-301690237509,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweHHK4BG41,gwe02,Yes,Yes
fcba47b9-8043-468e-84f2-2f586a413058,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweHLFK4525,gwe02,No,Yes
98507350-2141-4b6d-a2a2-c279cdcac5bb,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweHSZFA805,gwe02,No,Yes
663b14c9-2ba2-4747-bf81-1b512d1eb454,Deposit_Account,2025-11-09,1,,,,,,,,,,,No,GweHT9ONG13,gwe02,Yes,Yes
bbe36b29-1dc2-412a-8a0a-119b4233a525,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweHTUZGE08,gwe02,Yes,Yes
161fe65b-c840-4502-a02b-478bf9fa6da4,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweHU8TST02,gwe02,Yes,Yes
be81513f-b527-40e8-95a4-91d0d412c398,Deposit_Account,2025-11-09,1,,,,,,,,,,,Yes,GweHUY2CU20,gwe02,Yes,Yes
c0bae245-d9ba-47b0-8b40-6c10a7ca16fe,Deposit_Account,2025-09-03,1,,,,,,,,,,,Yes,GweYWEKBM40,gee03,No,Yes
4da5a56d-f9fc-43c6-85bc-7c06effb056d,Deposit_Account,2025-09-03,1,,,,,,,,,,,No,GweYRP6IH58,gee03,No,Yes
bfce41e6-4652-42cc-a3b9-f0ffdf70bbf2,Deposit_Account,2025-09-03,1,,,,,,,,,,,Yes,GweSM8XJ114,gee03,No,Yes
a54ea056-a4cd-4507-8b89-8a6ef9b083ff,Deposit_Account,2025-08-14,1,,,,,,,,,,,No,GweT3LQ0J02,gee03,No,Yes
8c2920f2-506c-47a4-b01b-cd4d50b5fe3d,Deposit_Account,2025-08-14,1,,,,,,,,,,,No,GweT3XDYG33,gee03,No,Yes
4a8be98d-2e0e-4418-8f41-37ea72e032ac,Deposit_Account,2025-06-13,1,,,,,,,,,,,Yes,GweT42B1W55,gee03,No,Yes
e09d2c6b-9178-4cb2-a74a-cec4ae68112a,Deposit_Account,2025-06-14,1,,,,,,,,,,,No,GweXUKSL830,gee03,No,Yes
85957d27-504f-4726-ac25-93397ec6159f,Deposit_Account,2025-06-14,1,,,,,,,,,,,No,GweT9FNQ707,gee03,Yes,Yes
0ff3dc99-5084-49b0-b740-14e84045dbab,Deposit_Account,2025-06-14,1,,,,,,,,,,,No,GweTQLHOQ24,gee03,No,Yes
7a4ff538-9b05-4372-bf5b-243660b55fb6,Deposit_Account,2025-06-14,1,,,,,,,,,,,Yes,GweYRADKM36,gee03,Yes,Yes
0ceff376-bd7c-4feb-8ca4-ff39a317c463,Deposit_Account,2025-06-14,1,,,,,,,,,,,No,GweTQRIPA37,gee03,No,Yes
a376b2ff-4909-4555-a1eb-152e9abf7d41,Deposit_Account,2025-06-14,1,,,,,,,,,,,No,GweTUELUW58,gee03,No,Yes
930affaf-5e6d-4614-b70b-2855a6e0bb22,Deposit_Account,2025-06-15,1,,,,,,,,,,,Yes,GweTVCG8W21,gee03,No,Yes
04dfd1ba-54be-464d-9243-7de49aaaa902,Deposit_Account,2025-06-14,1,,,,,,,,,,,Yes,GweU5AS7K53,gee03,No,Yes
40ec4312-bc38-4824-b2fd-47fd253cb502,Deposit_Account,2025-06-15,1,,,,,,,,,,,Yes,GweUFGDRI22,gee03,No,Yes
8b63e731-db2e-4f64-b03e-5ad29f0ae9d2,Deposit_Account,2025-07-14,1,,,,,,,,,,,No,GweUFHFYN44,gee03,Yes,Yes
0270f48d-6f2a-4e79-808b-6b85c444e9d3,Deposit_Account,2025-06-13,1,,,,,,,,,,,Yes,GweYHO2U859,gee03,Yes,Yes
bb26a816-7cdb-490b-8b0f-a2254ccf8732,Deposit_Account,2025-06-14,1,,,,,,,,,,,No,GweULKP1Y18,gee03,No,Yes
04f8e8be-b6c3-4ec1-9852-456aa6396e7e,Deposit_Account,2025-06-13,1,,,,,,,,,,,No,GweV0WNW740,gee03,No,Yes
19bb6198-bd2a-49f7-a506-309e5cceb9a4,Deposit_Account,2025-06-15,1,,,,,,,,,,,No,GweV1ZN9G47,gee03,No,Yes
b5014e5f-8708-4327-9c84-0566ac8d15c5,Deposit_Account,2025-06-13,1,,,,,,,,,,,No,GweV5N2PT12,gee03,No,Yes
02f2b02f-633b-4f70-a6d1-c333f54f1548,Deposit_Account,2025-06-14,1,,,,,,,,,,,No,GweXGM6CN21,gee03,No,Yes
1eb4d608-5c5f-4f36-a843-0b45c150d847,Deposit_Account,2025-06-15,1,,,,,,,,,,,No,GweVAPDM358,gee03,No,Yes
2f276365-7515-4a0e-ab4e-4a686d36419d,Deposit_Account,2025-06-14,1,,,,,,,,,,,No,GweVD0MNO59,gee03,No,Yes
aa355eff-2d31-47cd-962b-efeec1941f49,Deposit_Account,2025-06-13,1,,,,,,,,,,,No,GweVGELXL03,gee03,No,Yes
2f006aa0-37ab-4cb7-83d8-769b5acf8b8b,Deposit_Account,2025-06-14,1,,,,,,,,,,,No,GweVLN6Q031,gee03,No,Yes
95ebf4a6-92b1-4591-aa91-84d713ff758b,Deposit_Account,2025-06-13,1,,,,,,,,,,,No,GweW0OQSZ08,gee03,No,Yes
4a67cb43-2eda-40bd-b800-dcc9cb85cc14,Deposit_Account,2025-06-14,1,,,,,,,,,,,No,GweWA8S7203,gee03,No,Yes
b213377a-e961-40a5-8bd1-c6a382f7c814,Deposit_Account,2025-06-15,1,,,,,,,,,,,No,GweWCYTBA18,gee03,No,Yes
