formid,1  Which of these products did the Community Partner receive?,3  How many bags of ____ did the Community Partner receive?,4  Which other item did they receive? | Food_Flasks,4  Which other item did they receive? | Plastic_containers_for_food,4  Which other item did they receive? | Mobile_work_station,4  Which other item did they receive? | Umbrella,4  Which other item did they receive? | None,4  Which other item did they receive? | extra,5 1  What Quantity of Food flask (Thermocool) did the community Partner Receive?,5 2  What Quantity of Plastic containers did the community Partner Receive?,5 3  What Quantity of Mobile work station did the community Partner Receive?,5 4  What Quantity of Umbrella did the community Partner Receive?,form/Case_Data/Coop_ID,form/Case_Data/State,received_on,form case case_id
2408b86a-f29a-4185-a3c5-fa0d8848afb8,Rice,6.0,1,1,,,,,1,6,---,---,Jah9JAL39,Jigawa,20/04/2025 09:55,973ff4e1-b203-43a7-a148-48562fc382bf
6c038793-cd3c-446c-afa8-b7018930af1b,Rice,6.0,1,1,,,,,1,6,---,---,JahBA5Q18,Jigawa,20/04/2025 09:56,ccd56987-947d-425b-9c1f-a774bdea60e2
a66ca95f-6619-4682-abb3-22f33e812ee5,Rice,6.0,1,1,,,,,1,6,---,---,JahBA5Q18,Jigawa,20/04/2025 09:57,ccd56987-947d-425b-9c1f-a774bdea60e2
e89a574a-2138-414b-b9f5-5d3e59c45427,Rice,20.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 09:57,cf17cd24-4bc4-4083-af1a-622a24168d7a
fd897338-7eec-46d6-9b33-1c8eb762386f,Rice,6.0,1,1,,,,,6,6,---,---,JahBA5Q18,Jigawa,20/04/2025 09:59,ccd56987-947d-425b-9c1f-a774bdea60e2
987006fe-bd7a-4d9f-bb95-69290227e7ca,Rice,10.0,1,1,,,,,1,6,---,---,Jah1LPI27,Jigawa,20/04/2025 10:00,59e2b97b-7dd5-448a-9291-882b0d68a36d
d15173e2-a9ce-4c51-9363-9bf5237ef81c,Rice,20.0,1,1,,1,,,1,1,---,1,JahOS4149,Jigawa,20/04/2025 10:07,84d50d22-c3d7-40d1-b732-ed4acb707cab
2acf1344-10fa-4b00-8cd1-f813814c6a9a,Rice,20.0,1,1,,1,,,1,1,---,1,JahPB6M44,Jigawa,20/04/2025 10:13,589045ad-3583-42fc-bb61-f3c1e8688dd2
a68541ef-f685-43e5-9961-f4241cd70b39,Rice,6.0,1,1,,,,,1,6,---,---,Jah4L0L57,Jigawa,20/04/2025 10:14,87588e79-ab83-414a-9ccd-b99d0105a557
f636b9b6-da0a-471a-abe0-1b7f79d23d91,Rice,20.0,1,1,,1,,,1,1,---,1,DutJ9T428,Jigawa,20/04/2025 10:15,3d89b69f-2f94-4c8f-8aa6-b2d942eb3218
00469691-fd2e-4d53-9ab3-a604b5777eed,Rice,6.0,1,1,,,,,1,6,---,---,JahM4XB19,Jigawa,20/04/2025 10:16,f7053d76-d17b-4583-8f7c-9b992232645e
c702be4f-3150-4c22-bc81-16d195609a0d,Rice,6.0,1,1,,,,,1,6,---,---,Jah4L0L57,Jigawa,20/04/2025 10:17,87588e79-ab83-414a-9ccd-b99d0105a557
f1ae53f2-e1d6-47c7-a55a-427d510aa9cf,Rice,10.0,,1,1,,,,---,6,8,---,JahC85R48,Jigawa,20/04/2025 10:25,359f1c4f-0ec1-41e1-9034-2cab52772783
a2dcc99c-c3f3-442b-90a4-714d008ac9a8,Rice,6.0,1,1,,,,,1,6,---,---,JahM1DD36,Jigawa,20/04/2025 10:27,452b67da-2752-4364-bfcb-a53887fa8f06
cd154d22-ee0a-46f5-b6f2-f74fa6ae5ec7,Rice,1.0,,,,,1,,---,---,---,---,ChiU20P01,Kaduna,20/04/2025 10:41,1b9cdff3-ca98-477e-bea8-fa1be389edb3
0b4f1fc0-74fa-44fc-b1f0-19a11c91bbe7,Rice,1.0,,,,,1,,---,---,---,---,ChiTP5602,Kaduna,20/04/2025 10:41,ea47d976-5496-4671-a396-53df57b8bad5
4b1cbb1f-f784-45ec-bb29-780b4f90f572,Rice,1.0,,,,,1,,---,---,---,---,Chi68AS33,Kaduna,20/04/2025 10:41,394de15a-ca82-48a8-a519-56cf54c135b2
95a41246-da67-4146-8ecd-32a1ec6a8c92,Rice,1.0,,,,,1,,---,---,---,---,Chi5INS38,Kaduna,20/04/2025 10:41,406e89fc-28bc-45c8-aaf4-a2533a35a51a
bbd97b4b-ee0b-41c3-873e-17a80863f1c4,Rice,1.0,,,,,1,,---,---,---,---,ChiCGP217,Kaduna,20/04/2025 10:41,db7eb214-011a-4bc9-a74f-d53c3346639d
3f41064b-ad70-42a1-bd3e-9797af613c0d,Rice,1.0,,,,,1,,---,---,---,---,Chi82UR54,Kaduna,20/04/2025 10:41,a760c944-165c-43f8-aae2-e3342ff98c9f
c2325821-b894-4575-9348-0c3ab9fab0ba,Rice,1.0,,,,,1,,---,---,---,---,ChiGLKE42,Kaduna,20/04/2025 10:41,c4da7f2f-c566-44b8-979f-4aaedf70a6d9
0e73776b-6b19-4841-be1f-8cc7f0bef5c5,Rice,1.0,,,,,1,,---,---,---,---,ChiP7SR45,Kaduna,20/04/2025 10:41,d3a8dc79-a7f2-4a64-8429-6cd34aae19b3
b09d0f89-8afb-4959-a585-c90a86bf8e04,Rice,1.0,,,,,1,,---,---,---,---,ChiXEZM32,Kaduna,20/04/2025 10:41,365ee371-3cef-4171-8a3d-81e8a159bb61
7f421ed5-7dd2-4516-bcb6-ca9c90806008,Rice,1.0,,,,,1,,---,---,---,---,ChiJR5K05,Kaduna,20/04/2025 10:41,77edf04d-d880-457c-867e-3fc316501963
349c6062-6af3-427f-85c7-bac93b8898be,Rice,1.0,,,,,1,,---,---,---,---,ChiT3E247,Kaduna,20/04/2025 10:41,af031909-98e3-4cad-8144-9d78ae00afb0
3c26abd7-415e-40e9-9159-7daff808b361,Rice,1.0,,,,,1,,---,---,---,---,ChiU20P01,Kaduna,20/04/2025 10:41,1b9cdff3-ca98-477e-bea8-fa1be389edb3
34a34db7-eab9-46ef-bb64-1afc4597c043,Rice,1.0,,,,,1,,---,---,---,---,ChiTM8218,Kaduna,20/04/2025 10:41,481be8fc-e3b7-4a0d-8791-a7c160800e4c
a6330586-f322-4a4d-adec-b066a3d55623,Rice,12.0,1,,,,,,50,---,---,---,Jah3F5329,Jigawa,20/04/2025 10:58,4a19d791-2faa-47e0-bd11-fb6a602a3974
460ef0b7-5b87-4526-b537-4aa6ec8aadfa,Rice,12.0,,,,1,,,---,---,---,15,Jah173450,Jigawa,20/04/2025 11:04,0ecc866e-4b69-4e66-a88d-9ea4d00f1ab4
f9a0eba0-1180-4f1f-8849-83a336e3f365,Rice,6.0,1,,,,,,3,---,---,---,IkaN2MN40,Kaduna,20/04/2025 11:08,9c9be935-cba0-47ad-8ff3-404a8d6bcc62
f2ac14ac-56d1-4e10-8bb0-14bf6c468345,Rice,5.0,,,,,1,,---,---,---,---,Dom1ZDG34,Nasarawa,20/04/2025 11:08,8d756581-2c36-4a82-9136-c4608ab22ae3
0b7e65ad-0e9e-4779-9a10-0a52e6f905a3,Rice,12.0,,,,1,,,---,---,---,12,JahX0WG31,Jigawa,20/04/2025 11:09,759151bb-d8d7-4756-90ed-42ec88e0aa07
7b4af3e5-ec58-4be9-a7d5-c7a775c7645a,Rice,6.0,1,,,,,,3,---,---,---,Ika667908,Kaduna,20/04/2025 11:09,15d69c1a-b060-4dd9-b9f2-1ee93bf5f108
009732ac-bbc3-4e39-acd5-5f94fbd06dbd,Rice,6.0,1,,,1,,,3,---,---,3,Ika66F305,Kaduna,20/04/2025 11:10,1f53e6a7-1a17-4dcb-afa0-7527f2c4f09f
9b1c0c25-d2bf-4f09-8024-5dbc34cbb1af,Beans,30.0,,,,1,,,---,---,---,30,JahVEWO08,Jigawa,20/04/2025 11:10,220c7173-c6eb-44fa-8247-0abcfe224cd3
e127e4b6-f98c-4d04-8b5d-a129cdbe291b,Rice,6.0,,,,1,,,---,---,---,3,Ika6MSX53,Kaduna,20/04/2025 11:11,0282be44-2746-4d5f-9d30-5d1272bb2eff
bdb1f334-009a-43a7-805a-8615df1763ba,Rice,6.0,1,,,1,,,3,---,---,3,Ika7A6U12,Kaduna,20/04/2025 11:11,519fa810-529b-4d52-ada9-b9b59bee6b3d
a5aac39b-08dc-4297-b504-e2f87decbdcb,Rice,30.0,,,,1,,,---,---,---,30,JahU7PJ48,Jigawa,20/04/2025 11:11,de4b1f74-e548-4bf2-976b-5a6854de63e0
012dbb86-c1a7-411c-ac21-cdcecd169963,Rice,6.0,,,,1,,,---,---,---,3,Ika6MSX53,Kaduna,20/04/2025 11:13,0282be44-2746-4d5f-9d30-5d1272bb2eff
6696c0b3-0c11-4a1c-8074-5e5ee4a5a9ed,Soya_Bean,30.0,,,,1,,,---,---,---,30,JahQHWX04,Jigawa,20/04/2025 11:13,fbaa4381-a698-4faf-9456-ee16986f61e2
af7f2634-5c0c-4b7f-afa7-aac89063d562,Rice,6.0,1,,,1,,,3,---,---,3,IkaFR8K36,Kaduna,20/04/2025 11:13,b7605715-dd79-4893-ba91-541410973167
2611cbec-fe52-4ef9-a78c-b6e0669aa9f3,Rice,6.0,1,,,1,,,3,---,---,3,IkaGIVG55,Kaduna,20/04/2025 11:14,c9ca37d1-b62c-4e6b-b70b-3b4b13f94539
4ea408e0-69db-46c0-89b7-c2c4799b78da,Rice,6.0,1,,,,,,3,---,---,---,IkaEK6F20,Kaduna,20/04/2025 11:14,0f92d2c9-753e-48c3-bd9a-261909b64dee
0f2c5d48-86ae-41d9-8b0b-d1dc227bc972,Rice,6.0,1,,,1,,,3,---,---,3,IkaSRS105,Kaduna,20/04/2025 11:14,1059b47d-4355-4f9a-a436-812986bf428e
7557d604-adcc-4e4f-9da5-b2a5cc5dcbe3,Maize,30.0,,,,1,,,---,---,---,30,JahO7C223,Jigawa,20/04/2025 11:15,6112b0e0-9b83-4fda-9419-f057b42fc009
9315c972-55df-4aac-8933-8ac8cfdbd9a3,Rice,3.0,,,,,1,,---,---,---,---,DomA49A11,Nasarawa,20/04/2025 11:15,c33704c4-0a61-46ba-ad0a-fff5d4661f65
a2f6639b-db1a-408a-a30e-e6a2d68551a8,Rice,6.0,,,,1,,,---,---,---,3,IkaHA7012,Kaduna,20/04/2025 11:16,27535d1d-f2b1-4c57-a864-319d783346d7
0c89721a-428b-4b16-91e5-1c1294ae97cb,Rice,6.0,1,,,1,,,3,---,---,3,IkaT6H946,Kaduna,20/04/2025 11:16,8263df12-aba3-4caa-b5c8-f1065482be59
d94f699d-882a-4451-bf25-d31ccb1ec694,Soya_Bean,30.0,,,,1,,,---,---,---,30,Jah1VGT33,Jigawa,20/04/2025 11:18,38257ebc-b17f-4ca0-8abd-e91263245f9a
474d0a3d-8bbd-4de0-9e62-5d8f81f66d64,Rice,6.0,1,,,1,,,3,---,---,3,IkaSRS105,Kaduna,20/04/2025 11:18,1059b47d-4355-4f9a-a436-812986bf428e
f4bb3cb8-41d6-448b-a99b-486e4ca11a4a,Rice,6.0,1,,,,,,3,---,---,---,IkaHVHL55,Kaduna,20/04/2025 11:18,3ee4b00c-ec62-4c28-b8cc-28efb8633702
5c51bda8-1fa2-4698-9cc6-4247328009d1,Soya_Bean,30.0,,,,1,,,---,---,---,30,Jah6IYZ44,Jigawa,20/04/2025 11:19,e4b49501-8a06-4b30-91d0-727f8b9d8762
79fa9e85-250d-4726-8725-add556adb100,Rice,6.0,1,,,,,,3,---,---,---,IkaJJLU44,Kaduna,20/04/2025 11:19,91150fa9-b2f2-4de4-a5ad-ddf2fa01645d
954077c4-7e23-48cc-b752-e8dffc1bbbeb,Rice,6.0,1,,,,,,3,---,---,---,IkaN2MN40,Kaduna,20/04/2025 11:20,9c9be935-cba0-47ad-8ff3-404a8d6bcc62
5d3d1223-809b-44f3-ad19-bad5231aab96,Rice,30.0,,,,1,,,---,---,---,30,JahAX9T28,Jigawa,20/04/2025 11:20,1b1ee9bd-b378-4750-aca7-ac9e5a3b59b6
a60810e4-a7ce-4657-8307-f28d0e2fbcc8,Rice,6.0,1,,,,,,3,---,---,---,IkaR2RL38,Kaduna,20/04/2025 11:20,4f349a65-cb5e-407b-9766-6f5ffd3e8e06
7c8ec8fa-397d-4868-bed7-e2660eaa1fdf,Rice,6.0,1,,,1,,,3,---,---,3,IkaIAY330,Kaduna,20/04/2025 11:21,f7b0b510-06d1-4f1c-a96b-67824b1672ce
16263077-6079-427d-9ca4-224d779ba8b1,Rice,6.0,,,,1,,,---,---,---,3,IkaSC9650,Kaduna,20/04/2025 11:21,117e939a-88fc-492b-9bbf-345de1e7727f
526f62e4-71ff-4068-9684-4da4dc10d731,Rice,6.0,1,,,1,,,3,---,---,3,IkaNIJY10,Kaduna,20/04/2025 11:22,3fead01c-8b4f-439d-91c1-b15da711a6f2
e230c488-1bab-41a3-a56f-ab3d049889b9,Rice,6.0,1,,,,,,3,---,---,---,IkaST5E26,Kaduna,20/04/2025 11:22,8de78e90-afc3-4c4e-9771-0564e40f1fcd
d60608ec-3fc1-4750-9962-9bfbc80ddb78,Soya_Bean,30.0,,,,1,,,---,---,---,30,JahG99I55,Jigawa,20/04/2025 11:22,dcc98968-6195-44d0-a382-be3d349c0f8f
40de60ce-3404-495a-91f8-8a1822e829af,Rice,6.0,,,,1,,,---,---,---,3,IkaV0R311,Kaduna,20/04/2025 11:23,ce3d085b-abcf-4e90-aaab-0645c5736463
5f4de2bb-3549-41ec-909f-697eaeb761fb,Soya_Bean,10.0,,1,1,1,,,---,1,2,1,Jah3Z4E45,Jigawa,20/04/2025 11:41,d07a836d-d3de-445a-9ca3-1e9fb7d12c76
cea86db3-c95b-41ad-a293-9579347e66f6,Rice,11.0,,1,1,,,,---,1,1,---,Jah44IA05,Jigawa,20/04/2025 11:42,2f74301c-b729-4489-97d3-90a68cd8d8f4
42928626-c495-4e8e-96c5-9510d5592ba8,Soya_Bean,1.0,1,1,1,,,,1,1,1,---,Jah3Z4E45,Jigawa,20/04/2025 11:43,d07a836d-d3de-445a-9ca3-1e9fb7d12c76
448ef0b4-93d6-4ab2-8bb0-38ce539f653b,Rice,11.0,,,,1,,,---,---,---,1,Jah3Z4E45,Jigawa,20/04/2025 11:44,d07a836d-d3de-445a-9ca3-1e9fb7d12c76
31cc5a77-9c63-4487-a4bc-5009ce50ec27,Rice,12.0,,1,,,,,---,1,---,---,Jah3Z4E45,Jigawa,20/04/2025 11:45,d07a836d-d3de-445a-9ca3-1e9fb7d12c76
9ced8a7e-c796-4df4-80b7-0fbcd8a1eaab,Soya_Bean,1.0,,1,,1,,,---,1,---,1,Jah3Z4E45,Jigawa,20/04/2025 11:46,d07a836d-d3de-445a-9ca3-1e9fb7d12c76
b425d52b-c69c-427e-a895-a7f78090f186,Pastry_flour,13.0,,,1,,,,---,---,1,---,Jah3Z4E45,Jigawa,20/04/2025 11:47,d07a836d-d3de-445a-9ca3-1e9fb7d12c76
44d34a70-89c7-453f-ab09-758d44814e19,Rice,10.0,1,1,,1,,,1,1,---,1,Jah3NVE55,Jigawa,20/04/2025 11:53,6be05516-d47b-41e2-9337-502ee017b324
99d6e899-51c2-401b-af50-83c6234efff8,Rice,10.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 12:26,cf17cd24-4bc4-4083-af1a-622a24168d7a
09383eb5-3ee5-4eba-9927-e26b7e8e5fa7,Rice,10.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 12:27,cf17cd24-4bc4-4083-af1a-622a24168d7a
02414813-82d2-4eb1-9dae-b8cf802ee884,Rice,10.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 12:28,cf17cd24-4bc4-4083-af1a-622a24168d7a
a362e469-2299-4dc3-85d3-92c9857f2acf,Rice,10.0,1,1,,,,,1,2,---,---,Jah232O35,Jigawa,20/04/2025 12:33,b364f9f7-646e-4f08-9e3f-e42fc6728ade
3cdec85c-658a-4d8f-aa05-3cce2f293853,Rice,10.0,1,1,,,,,1,2,---,---,Jah4PV601,Jigawa,20/04/2025 12:37,f77f6d93-1462-42c5-a332-88a84b24bd7b
c0c7df22-395f-4d7c-a4a8-ee1603806871,Rice,6.0,1,1,,1,,,6,5,---,3,Jah18EG35,Jigawa,20/04/2025 12:37,c3b828f7-5ad0-4259-abd6-ba72a14b9bbb
120a93b3-bea3-42b9-ab84-1c8e9faca5d3,Rice,10.0,1,1,,,,,2,2,---,---,JahFLSK45,Jigawa,20/04/2025 12:39,0a5d78aa-1b92-4bc5-8f53-b335ae08f729
0f861674-7426-4c53-8bf6-ea2acb53d3e7,Rice,10.0,1,1,,,,,2,2,---,---,JahISH413,Jigawa,20/04/2025 12:41,b486f3e5-4410-49b7-a338-84ee941e9019
de8fc706-314d-4ae0-9133-7e51b21fca45,Rice,6.0,1,1,,1,,,6,5,---,3,JahWD5R20,Jigawa,20/04/2025 12:43,b5b0f0b6-b577-476d-99f0-f68406b8018b
982d117c-782f-448b-974f-7cbc41142836,Rice,10.0,1,1,,,,,2,2,---,---,JahJ95330,Jigawa,20/04/2025 12:43,4d1286c2-4689-44bb-8053-9f89e3a7c34c
2103a1e8-a092-4c16-8a3a-041ace91efb0,Rice,12.0,1,1,,,,,2,2,---,---,JahJEEA22,Jigawa,20/04/2025 12:45,925b7b9c-1cdb-4396-9404-52edb56c05bc
1c46d5a2-ea15-4886-bf9d-96b10cee798b,Rice,10.0,1,1,,,,,2,1,---,---,JahNJG123,Jigawa,20/04/2025 12:46,2b7a083f-1264-457c-83b6-6caefd5b5740
05cabfd2-71f2-464c-9831-66eccb534be0,Rice,2.0,1,1,,,,,2,2,---,---,JahU3LB39,Jigawa,20/04/2025 12:49,8c9e12a0-e094-4d87-b8c5-5806a2c7962b
58033812-2308-4743-9d04-1db0910545dc,Rice,10.0,1,1,,,,,2,2,---,---,JahU3LB39,Jigawa,20/04/2025 12:51,8c9e12a0-e094-4d87-b8c5-5806a2c7962b
9129f070-ea7b-4aa1-b623-09175ba1a39b,Rice,10.0,1,1,,,,,2,2,---,---,JahXRQ422,Jigawa,20/04/2025 12:53,68a102df-bd9c-4cd7-b360-2534d2914f3a
885f8801-99d8-4eba-9af3-eeb3d6ecdd0a,Rice,10.0,1,1,,,,,1,1,---,---,JahYLG831,Jigawa,20/04/2025 12:54,9cd55197-da09-4559-a3a9-a00a64ebe614
33c731c6-c5b3-4411-98e5-6ba4531a94ce,Rice,25.0,,,,,1,,---,---,---,---,Kwa057L50,FCT,20/04/2025 12:55,f9bb8455-c3f8-47bd-9b0d-ee2030da8c23
34151f12-f715-4409-803c-a42426f3335b,Rice,10.0,1,1,,,,,2,2,---,---,JahZ36R43,Jigawa,20/04/2025 12:56,ebb95a83-92b3-4080-a47a-4aaa0f894b71
22de5a5a-c160-4ef0-9109-b50718868b2f,Rice,10.0,1,1,,,,,2,2,---,---,JahZIUH20,Jigawa,20/04/2025 12:58,cc259e1d-1a9c-47fb-9ba5-f936ed7efd16
34d97b4d-45d1-4701-90b3-b5cfa2911f0b,Rice,10.0,1,1,,,,,2,1,---,---,Jah173450,Jigawa,20/04/2025 13:00,0ecc866e-4b69-4e66-a88d-9ea4d00f1ab4
dd34684d-4b47-409e-aead-0737a226a512,Rice,10.0,1,1,,,,,2,1,---,---,Jah1LPI27,Jigawa,20/04/2025 13:01,59e2b97b-7dd5-448a-9291-882b0d68a36d
d686ccba-de49-4897-ad13-1c9180a7b796,Rice,2.0,1,1,,,,,1,1,---,---,Jah2DV522,Jigawa,20/04/2025 13:01,40b72201-d764-4099-b31c-46b6bc504936
94aab53e-d1fe-428a-9b2e-cd29f1b2404e,Rice,10.0,1,1,,,,,2,2,---,---,Jah40RD08,Jigawa,20/04/2025 13:02,806f3e16-ac68-40ae-8949-960ac3124917
d3410f63-7006-4015-97e8-d6c159516e99,Rice,10.0,1,1,,,,,1,1,---,---,Jah64CW56,Jigawa,20/04/2025 13:03,b4f5cbf1-6f78-40af-964e-99a7c277debc
c2ecd368-7ec1-4d3a-89fd-ffdcc1745b3b,Rice,10.0,1,1,,,,,2,2,---,---,Jah8CCE15,Jigawa,20/04/2025 13:03,d3a8c9e9-3e6b-426a-9cfb-b3e06cbedc97
44925e77-1009-4d16-afb5-d67e1585d760,Rice,10.0,1,1,,,,,1,1,---,---,JahARPX18,Jigawa,20/04/2025 13:04,f2114195-d607-49be-b0eb-45f9cdf9e614
bf332c2e-97c7-4566-8a17-36bd8838ddc0,Rice,10.0,1,1,,,,,2,1,---,---,JahB92314,Jigawa,20/04/2025 13:05,d08a278b-568c-43e7-8c26-c62a8f3c3172
fa087287-4b4e-4b52-9ce9-e7d959d881db,Rice,10.0,1,1,,,,,2,1,---,---,JahCJU316,Jigawa,20/04/2025 13:05,57e562dc-4708-440a-8f85-7f35a7bcfd9b
f5ddafe5-3a22-4d59-8546-39b1e5bebd0f,Rice,10.0,1,1,,,,,2,2,---,---,JahDBO859,Jigawa,20/04/2025 13:06,128c2631-9ba7-4a84-83a9-944b31d3c81b
63eaba55-0956-45d8-bc2f-e0033d5750ec,Rice,10.0,1,1,,,,,2,2,---,---,JahGJ2C36,Jigawa,20/04/2025 13:07,58807f31-10a1-4f9e-a6c4-8fe4f010b9de
d9ac4677-5b98-46c7-9ae5-deb0ed0e4632,Rice,10.0,1,1,,,,,2,1,---,---,JahH8JJ24,Jigawa,20/04/2025 13:07,c0ed4707-35c3-4e82-9365-47112bbc4206
d85e5878-d793-4bbd-8287-8c98f236a2c1,Rice,10.0,1,1,,,,,1,1,---,---,JahJB2S10,Jigawa,20/04/2025 13:08,b4f27fb8-4734-425f-aa48-ea667d0fa19b
7e2f96ad-9581-463e-a36b-6fd060b9c96e,Rice,10.0,1,1,,,,,2,2,---,---,JahO5W402,Jigawa,20/04/2025 13:09,c1d182b4-fd5a-4ebd-8c63-f19b69c10caa
c2de9b74-9bad-4354-84cd-3e2262547edb,Rice,10.0,1,1,,,,,2,2,---,---,JahPCK637,Jigawa,20/04/2025 13:10,b581f4fd-b103-4e2a-a8dc-ab52b26c9de9
4cd6db82-9a59-45b7-8e24-c79c7bc3d164,Rice,10.0,1,1,,,,,1,1,---,---,JahPEY934,Jigawa,20/04/2025 13:10,0b74fc79-549c-4f8c-a483-08b7ba99d7f0
2c2f11e4-8bcd-4606-bd31-bd00c105536a,Rice,10.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 13:11,cf17cd24-4bc4-4083-af1a-622a24168d7a
15d87279-359c-40c8-89bb-16038696aef9,Rice,10.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 13:11,cf17cd24-4bc4-4083-af1a-622a24168d7a
31f4289d-eebb-4eb7-8526-4e622f82862f,Rice,10.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 13:11,cf17cd24-4bc4-4083-af1a-622a24168d7a
854cf8df-d615-48f2-9a1c-aa733eac0831,Rice,10.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 13:11,cf17cd24-4bc4-4083-af1a-622a24168d7a
2ee1d57e-92ce-45a2-99e0-880d37b65e51,Rice,10.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 13:11,cf17cd24-4bc4-4083-af1a-622a24168d7a
7a5d9319-d972-4efc-80a7-d2c42bd677ab,Rice,10.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 13:11,cf17cd24-4bc4-4083-af1a-622a24168d7a
e183b9bc-c403-4fed-b536-049dbebcba33,Rice,10.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 13:11,cf17cd24-4bc4-4083-af1a-622a24168d7a
5b790066-6e7d-4bdf-aee1-42b259c7ef68,Rice,10.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 13:11,cf17cd24-4bc4-4083-af1a-622a24168d7a
2b7ec2a7-ff38-4173-8d18-2f8619eb3550,Rice,10.0,1,1,,1,,,1,1,---,1,Dut7WMB44,Jigawa,20/04/2025 13:11,cf17cd24-4bc4-4083-af1a-622a24168d7a
b8111363-dc6c-4b29-b3d9-f780135caf2f,Rice,10.0,1,1,,1,,,1,1,---,1,DutJ9T428,Jigawa,20/04/2025 13:11,3d89b69f-2f94-4c8f-8aa6-b2d942eb3218
430a474e-5240-47fa-bd13-1f330062c535,Rice,10.0,1,1,,1,,,1,1,---,1,DutJ9T428,Jigawa,20/04/2025 13:11,3d89b69f-2f94-4c8f-8aa6-b2d942eb3218
22fa7b2b-375b-496e-8642-51e96ed37205,Rice,10.0,1,1,,1,,,1,1,---,1,DutJ9T428,Jigawa,20/04/2025 13:11,3d89b69f-2f94-4c8f-8aa6-b2d942eb3218
dff9fcce-47c8-43a4-9227-18cb6eb63381,Rice,10.0,1,1,,1,,,1,1,---,1,DutJ9T428,Jigawa,20/04/2025 13:11,3d89b69f-2f94-4c8f-8aa6-b2d942eb3218
48344631-4cd6-4dcd-8bcc-eb48e5e28ca6,Rice,10.0,1,1,,1,,,1,1,---,1,DutJ9T428,Jigawa,20/04/2025 13:11,3d89b69f-2f94-4c8f-8aa6-b2d942eb3218
fe37a518-b736-49c3-b27a-7fb89982c59f,Rice,10.0,1,1,,1,,,1,1,---,1,DutJ9T428,Jigawa,20/04/2025 13:11,3d89b69f-2f94-4c8f-8aa6-b2d942eb3218
656c0380-55bc-411d-a01a-1c9741ab6522,Rice,10.0,1,1,,1,,,1,1,---,1,DutJ9T428,Jigawa,20/04/2025 13:11,3d89b69f-2f94-4c8f-8aa6-b2d942eb3218
e851e674-edee-43bb-bb20-8bab4b1751e7,Rice,10.0,1,1,,1,,,1,1,---,1,DutJ9T428,Jigawa,20/04/2025 13:11,3d89b69f-2f94-4c8f-8aa6-b2d942eb3218
c885e20e-f137-4d81-ab99-4cda5b560460,Rice,10.0,1,1,,1,,,1,1,---,1,DutJ9T428,Jigawa,20/04/2025 13:11,3d89b69f-2f94-4c8f-8aa6-b2d942eb3218
4edc4f6d-391e-4212-8ace-93d23e80ce7c,Rice,10.0,1,1,,1,,,1,1,---,1,DutJ9T428,Jigawa,20/04/2025 13:11,3d89b69f-2f94-4c8f-8aa6-b2d942eb3218
1f2b64f7-e148-400c-8554-14fabae9178c,Rice,10.0,1,1,,1,,,1,1,---,1,DutUOSM36,Jigawa,20/04/2025 13:11,db3ffc10-f500-4a21-b566-9b59d4dc4ebc
3efa1d09-6042-4367-885d-da59312fd10e,Rice,10.0,1,1,,1,,,1,1,---,1,DutUOSM36,Jigawa,20/04/2025 13:11,db3ffc10-f500-4a21-b566-9b59d4dc4ebc
cfdf244f-c732-43c2-85ce-12000712de49,Rice,10.0,1,1,,1,,,1,1,---,1,DutUOSM36,Jigawa,20/04/2025 13:11,db3ffc10-f500-4a21-b566-9b59d4dc4ebc
d4760490-613a-4620-91cb-61e053eb05af,Rice,10.0,1,1,,1,,,1,1,---,1,DutUOSM36,Jigawa,20/04/2025 13:11,db3ffc10-f500-4a21-b566-9b59d4dc4ebc
806ab87b-9124-4f7c-9665-19d62c1ac7e3,Rice,10.0,1,1,,1,,,1,1,---,1,DutUOSM36,Jigawa,20/04/2025 13:11,db3ffc10-f500-4a21-b566-9b59d4dc4ebc
afca55c9-8515-477d-a88d-8d4c14a44d85,Rice,10.0,1,1,,1,,,1,1,---,1,DutUOSM36,Jigawa,20/04/2025 13:11,db3ffc10-f500-4a21-b566-9b59d4dc4ebc
74abfcde-5046-4531-89cd-33cf8087e498,Rice,10.0,1,1,,1,,,1,1,---,1,DutUOSM36,Jigawa,20/04/2025 13:12,db3ffc10-f500-4a21-b566-9b59d4dc4ebc
