formid,C1  What is the **Gender** of your cooperative members? (Menene **Jinsi** na membobin haɗin gwiwar ku?),C2  What is the **Age** of your cooperative members? (Yaya adadi shekarun membobin kungiyan haɗin gwiwar ku?),D1  Which **State** is your cooperative's main location of Operation? (Wace **Jiha** ce babban wurin aikin haɗin gwiwar ku?),E2  Which **Major** business area does your cooperative operate? (Wane **babban yanki na kasuwanci** kungiyar ku ke gudanar da hadin gwiwar ku?),F1  What is the nature of your cooperative's members enterprises? (Yaya yanayin kasuwancin membobinku yake?),F2  Of the following crops which is the major crop grown by your members? (Wanne ne daga cikin wadannan amfanin gona ne membobi suka fi nomawa?),G1  Does your cooperative have elected excos? (Shin ƙungiyar haɗin gwiwar ku ta zaɓi shugabanni?),G21  Does your cooperative **own** an **active bank account**? (Shin haɗin gwiwar ku na da **asusun banki mai aiki**?),form/Location/Implementing_partner,form/generatedCooperativeuniqueid,completed_time,E1  Do you have any Joint business venture operated by the cooperative? (Ko kungiyar ku tana aikin hadin gwiwa?),username,received_on
0e74b9f4-e8e3-47ac-b49d-2b300a0df876,Both,Both,Jigawa,Production,Producer/Processor,Groundnut,Yes,No,WOFAN,Jah2R021,27/09/2023 16:49,Yes,jah02,25/01/2023 09:47
c6454a28-e437-48e5-ade4-bd2924646cd7,Female,Youth,Jigawa,Agro-Input_Dealer,Producer,Rice,Yes,Yes,WOFAN,TauFAH20,26/09/2023 08:03,Yes,tau12,24/01/2023 09:47
3e274ebc-374d-473c-888a-9c5d0dc39409,Male,Both,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,GarAA758,27/09/2023 08:03,Yes,gmm36,23/01/2023 09:47
ec3a715b-d504-43d6-b897-1fbc00651f0b,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarOUR01,27/09/2023 10:40,Yes,gmm36,22/01/2023 09:47
b555e10b-4f37-481c-a5e2-8032382a0da5,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarYVS05,27/09/2023 13:48,Yes,gmm36,21/01/2023 09:47
38be92e9-dd12-44bc-83a8-e211d910751f,Female,Both,Kano,Production,Processor,---,No,Yes,WOFAN,BagFS506,27/09/2023 13:35,Yes,tof44,31/01/2023 09:47
7bb10dd5-08d8-440f-8493-0afec40edac1,Both,Youth,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,RinESP31,27/09/2023 08:38,Yes,rin03,31/01/2023 09:47
e02a3c90-87db-4926-9de4-fae00d075e90,Female,Youth,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,RinC6E50,27/09/2023 16:40,Yes,rin03,31/01/2023 09:47
3ee33845-8d26-406e-b36e-0c49a1600a4b,Both,Both,Jigawa,Production,Producer,Rice,Yes,No,WOFAN,Jah6HP23,27/09/2023 21:30,Yes,jah09,31/01/2023 09:47
a24158cc-a8b4-4dbc-a3a7-e7bd918325b7,Female,Both,Bauchi,Production,Producer,Rice,Yes,No,WOFAN,WarC3902,27/09/2023 10:12,Yes,war01,31/01/2023 09:47
4f426132-95fe-4664-8ec6-ca5814b952d7,Female,Both,Bauchi,Production,Producer,Rice,Yes,No,WOFAN,WarNIL29,27/09/2023 15:24,Yes,war01,05/02/2023 08:17
de203c28-4394-43c7-8a97-2061e9363e68,Both,Youth,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,Rin9R742,27/09/2023 16:53,Yes,rin08,05/02/2023 08:17
31755550-cc5c-493a-bf31-6a77812542a8,Both,Youth,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,RinXMT18,27/09/2023 21:35,Yes,rin08,06/02/2023 09:00
485f3913-6a56-43ee-aea8-6e605a631315,Female,Youth,Kaduna,Production,Producer/Processor,Maize,No,No,WOFAN,IkaN9518,14/02/2023 14:12,Yes,ika08,07/02/2023 09:12
0e6946f6-7141-44d5-be69-661d5832de41,Both,Both,Jigawa,Agro-Input_Dealer,Producer/Processor,Rice,Yes,Yes,WOFAN,JahK9502,27/09/2023 10:12,Yes,jah37,08/02/2023 09:13
d9543d9e-bf35-466f-86f6-48842744f449,Both,Both,Jigawa,Agro-Input_Dealer,Producer/Processor,Rice,Yes,Yes,WOFAN,JahKNB13,27/09/2023 10:21,Yes,jah37,09/02/2023 09:30
ec91673d-ecdd-4e9f-92c9-171fdf17f1d8,Both,Both,Jigawa,Agro-Input_Dealer,Producer/Processor,Rice,Yes,Yes,WOFAN,JahX3827,27/09/2023 19:10,Yes,jah37,01/02/2023 08:17
77da5ad6-0c58-4ddc-ad25-91b556499ed1,Both,Both,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,KurMO724,27/09/2023 17:39,Yes,gmm12,02/02/2023 08:17
10840c27-7102-41a7-823a-07f0f0feb968,Both,Youth,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,RinRAW16,27/09/2023 22:34,Yes,rin08,03/02/2023 08:17
9aa98d0a-5e98-443e-b974-9f5a10a0253c,Both,Both,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,RinCN816,27/09/2023 17:11,Yes,rin08,04/02/2023 08:17
298da1b0-62a3-4ab4-8024-ea796ffbcca6,Both,Youth,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Rin5IY16,27/09/2023 21:45,Yes,rin08,05/02/2023 08:17
ecacd77d-3fe6-4944-8daf-dabf2de6929d,Female,Both,Jigawa,---,Producer,Rice,Yes,No,WOFAN,RinVXM43,27/09/2023 23:18,No,rin04,06/02/2023 09:00
95d09b87-6a3c-43a4-a17c-014b3162c865,Female,Both,Jigawa,---,Producer,Rice,Yes,No,WOFAN,RinLRU46,27/09/2023 23:27,No,rin04,07/02/2023 09:12
9cc612eb-87ee-4d25-ba99-2283b261fd09,Both,Both,Jigawa,---,Producer,Rice,No,Yes,WOFAN,Rin1TH32,27/09/2023 23:38,No,rin04,08/02/2023 09:13
13f09f4a-cac1-456e-8e43-658cf466c85c,Male,Both,Kano,Production,Producer/Processor,Maize,Yes,No,WOFAN,Beb33Z45,27/09/2023 14:25,Yes,beb43,09/02/2023 09:30
9714b097-69ed-4ab7-bd36-a61f795c4fa9,Both,Both,Jigawa,Production,Producer,Maize,Yes,Yes,WOFAN,JahSYQ52,27/09/2023 11:48,Yes,jah36,19/02/2023 09:30
e7aa552c-e8f8-452c-8de6-04b52ba35903,Both,Both,Jigawa,---,Producer,Rice,Yes,No,WOFAN,RinYJ957,28/09/2023 04:53,No,rin04,10/02/2023 09:34
971a398f-fa56-4c0d-8805-46c0537869ef,Female,Both,Jigawa,---,Producer,Rice,Yes,No,WOFAN,Rin1X124,28/09/2023 04:59,No,rin04,11/02/2023 09:34
a473ffc6-4d56-474e-919a-14810e9feb44,Female,Youth,Jigawa,---,Producer,Rice,Yes,No,WOFAN,RinW1249,28/09/2023 05:07,No,rin04,13/02/2023 09:33
7a852eac-fc5e-4436-8dad-52f236f8192e,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,BebHZO58,27/09/2023 07:09,Yes,beb16,14/02/2023 09:34
3c14b2a8-96ee-4770-8bda-a668c0e3cb99,Female,Both,Kano,Processing,Producer/Processor,Maize,Yes,No,WOFAN,Bag45233,28/09/2023 05:37,Yes,tof47,15/02/2023 09:35
3287d031-4a7d-429d-bbc8-d08a7acf7a1b,Female,Both,Bauchi,Production,Producer,Rice,Yes,Yes,WOFAN,Bau8JE30,27/09/2023 16:25,Yes,bau03,16/02/2023 09:37
6152c36d-e583-4a62-a6bd-23c583607d9c,Female,Both,Gombe,Processing,Processor,---,No,Yes,WOFAN,BalQG100,27/09/2023 09:32,Yes,bal14,17/02/2023 09:26
417330c1-131c-4ddb-8f97-ffd00caa787e,Female,Both,Gombe,Processing,Processor,---,No,Yes,WOFAN,Bal2AE36,27/09/2023 09:38,Yes,bal14,18/02/2023 08:56
7ea2c2a4-7a7e-485d-9002-aa7581476aa4,Female,Youth,Bauchi,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,NinTZF25,27/09/2023 10:12,Yes,nin13,04/02/2023 09:41
f41af899-8a39-48d0-a46c-39ffc348a6b5,Male,Both,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Jah9UJ34,27/09/2023 12:31,Yes,jah23,03/02/2023 09:33
b835e89e-3fbf-4a8c-a4b0-42ba6e76d1e3,Male,Both,Kano,Production,Producer,Maize,Yes,No,WOFAN,Bag3BG03,28/09/2023 06:33,Yes,tof47,02/02/2023 09:44
fe6a0057-c788-49ac-806b-5984ea675136,Female,Youth,Kano,Processing,Producer/Processor,Maize,Yes,Yes,WOFAN,GarPUI05,27/09/2023 10:31,Yes,gmm01,01/02/2023 09:45
ab6ef86d-343e-448d-90fe-802833d5c19c,Female,Youth,Kano,Processing,Producer/Processor,Maize,Yes,Yes,WOFAN,GarCMK34,27/09/2023 12:55,Yes,gmm01,30/01/2023 09:47
160b15bc-ba7b-41bc-961a-bc3831bff631,Both,Youth,Kano,Production,Producer,Maize,Yes,No,WOFAN,TofX3135,27/09/2023 15:19,Yes,tof42,29/01/2023 09:47
ac4e76d0-a9bb-4a7a-91dc-71e4eb68d02c,Female,Youth,Kano,Processing,Producer/Processor,Rice,Yes,Yes,WOFAN,BunUXW28,28/09/2023 06:09,Yes,gmm21,28/01/2023 09:47
3455fe0a-83af-471f-805f-d9ef3f8baef6,Female,Youth,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,BunL2150,28/09/2023 06:25,Yes,gmm21,27/01/2023 09:47
0d2566b6-d389-4f80-909d-ec8d18009a40,Female,Both,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,JahKY321,27/09/2023 16:45,Yes,jah14,26/01/2023 09:47
ac7defaf-391a-4b83-a39c-081e4e4080fe,Female,Adult,Bauchi,Production,Producer/Processor,Rice,Yes,No,WOFAN,GanEKJ11,27/09/2023 12:40,Yes,gan01,25/01/2023 09:47
aee8ea60-c53a-4963-941f-a8a9ef8182fb,Female,Adult,Bauchi,Production,Producer/Processor,Maize,Yes,No,WOFAN,GanXNF20,27/09/2023 13:08,Yes,gan01,24/01/2023 09:47
960cce55-3e53-484b-8f37-e008049344e6,Female,Adult,Bauchi,Production,Producer/Processor,Rice,Yes,No,WOFAN,GanQWN02,27/09/2023 14:55,Yes,gan01,23/01/2023 09:47
0ddad155-a95b-4019-8fea-ecdda5ce4fc2,Female,Both,Bauchi,Processing,Producer/Processor,Rice,Yes,No,WOFAN,Tor6F143,28/09/2023 08:34,Yes,tor01,22/01/2023 09:47
08da9c23-2a1c-4cd9-a92c-f63b97c3ad7e,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,RimIOC16,28/09/2023 08:36,Yes,tof41,21/01/2023 09:47
b07c4ec5-136f-478a-94ae-4b6db0104b0f,Female,Both,Kano,Production,Producer,Groundnut,Yes,Yes,WOFAN,TofJ7G38,28/09/2023 08:40,Yes,tof43,31/01/2023 09:47
4666fbf7-fd5d-40b5-95dd-44ae2cca1649,Female,Both,Gombe,Processing,Processor,---,Yes,Yes,WOFAN,Bal6CV19,27/09/2023 12:16,Yes,bal09,31/01/2023 09:47
48815ef2-fd49-4bbc-8de7-f2ef242a48fa,Female,Both,Gombe,Processing,Processor,---,Yes,Yes,WOFAN,BalH2R37,27/09/2023 16:05,Yes,bal09,31/01/2023 09:47
f326754d-3c2b-4bb0-bf23-e09065184a3e,Both,Both,Jigawa,Production,Producer,Maize,Yes,Yes,WOFAN,JahU1F51,28/09/2023 09:10,Yes,jah17,31/01/2023 09:47
baa46a86-b3a6-45a7-85ed-2ec651cbe381,Female,Both,Jigawa,Production,Producer,Maize,Yes,Yes,WOFAN,JahMZP43,28/09/2023 09:15,Yes,jah29,31/01/2023 09:47
445a9b9e-74f1-455c-b4cc-f873d352d612,Both,Youth,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,RinXI817,28/09/2023 09:17,Yes,rin08,05/02/2023 08:17
6cae0363-bfe6-4d35-bceb-b52543772fc4,Female,Youth,Jigawa,Production,Producer,Maize,Yes,Yes,WOFAN,JahZ2D50,28/09/2023 09:31,Yes,jah28,05/02/2023 08:17
670a269c-d977-475d-8b0a-730f3bcd5da2,Female,Both,Jigawa,Agro-Input_Dealer,Producer,Rice,Yes,Yes,WOFAN,RinY9S16,28/09/2023 08:43,Yes,rin09,06/02/2023 09:00
7d9cbce6-235a-475d-8157-d4c1a692ce44,Female,Both,Gombe,Processing,Processor,---,Yes,No,WOFAN,KwaQME51,28/09/2023 09:12,Yes,kwa05,07/02/2023 09:12
fe5b9b13-e544-4d81-8451-daee57f6e89f,Both,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarK8O34,27/09/2023 13:55,Yes,gmm30,08/02/2023 09:13
71dc1f8e-2e32-4702-a62f-fbb061adbdbf,Both,Both,Jigawa,Production,Producer,Groundnut,Yes,Yes,WOFAN,JahZ1008,28/09/2023 10:08,Yes,jah17,09/02/2023 09:30
45267f3a-32f3-4ff5-be34-5712afaa56ee,Both,Both,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Jah8PJ51,28/09/2023 10:14,Yes,jah27,01/02/2023 08:17
c278a154-bb3f-48e2-be55-76f7b2c10576,Both,Youth,Jigawa,Production,Producer/Processor,Groundnut,Yes,Yes,WOFAN,JahI4628,28/09/2023 10:44,Yes,jah01,02/02/2023 08:17
588513ca-ad8e-4fd1-9385-f4e33fd9fd25,Both,Youth,Jigawa,Production,Producer/Processor,Groundnut,Yes,No,WOFAN,Jah67E54,28/09/2023 10:47,Yes,jah05,03/02/2023 08:17
08a8cc15-da17-468c-94a9-ee8b068e76fa,Female,Youth,Kano,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,RimHQH37,28/09/2023 10:38,Yes,tof12,04/02/2023 08:17
3628c4f1-3fc8-4105-a1a0-6e57af71cdb0,Both,Both,Jigawa,Production,Producer,Groundnut,Yes,Yes,WOFAN,JahUOM25,28/09/2023 08:27,Yes,jah18,05/02/2023 08:17
8c331058-eb12-4991-9b7b-a06e8990b58b,Male,Youth,Jigawa,---,Producer,Rice,Yes,No,WOFAN,Rin3XH09,28/09/2023 11:05,No,rin01,06/02/2023 09:00
71c06b52-87f4-4edd-a211-6874884cebfe,Male,Adult,Kano,---,Producer/Processor,Sorghum,Yes,No,WOFAN,BebNXY00,28/09/2023 10:03,No,beb02,07/02/2023 09:12
c1518a1f-c2b6-432b-b1b6-7077c148fc88,Male,Both,Kano,Agro-Input_Dealer,Producer/Processor,Rice,Yes,No,WOFAN,Beb1XD41,28/09/2023 10:23,Yes,beb01,08/02/2023 09:13
72ee94d9-5edf-4f8d-b4c7-00ff876d0c8f,Both,Both,Kano,Agro-Input_Dealer,Producer/Processor,Rice,Yes,No,WOFAN,Beb5TA16,28/09/2023 10:48,Yes,beb01,09/02/2023 09:30
8c1c18d4-1e7a-4ce6-b3fe-51b03330d6ea,Female,Both,Gombe,Processing,Processor,---,Yes,No,WOFAN,BalS9U28,28/09/2023 11:32,Yes,bal03,19/02/2023 09:30
515ef108-3b1e-4a35-b768-d403cc0e5fdd,Female,Adult,Gombe,Production,Producer,Maize,Yes,Yes,WOFAN,Bal5KR48,27/09/2023 16:54,Yes,bal11,10/02/2023 09:34
c2a6682a-3e4b-4bd8-b340-ab69d8005926,Female,Both,Kaduna,Processing,Processor,---,Yes,No,WOFAN,Ika7CM57,28/09/2023 09:48,Yes,ika07,11/02/2023 09:34
5cbe3f5c-3ce3-4aa6-ab1b-66812f66470d,Both,Both,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,JahNVI28,28/09/2023 11:52,Yes,jah27,13/02/2023 09:33
0fe58f1d-3707-4cb4-86d8-98f5283d9cd2,Both,Youth,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,BebF5M58,28/09/2023 05:48,Yes,beb25,14/02/2023 09:34
51ef60fe-5c62-440e-9ec8-132cc326b0a1,Both,Both,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,KurL0A31,28/09/2023 09:22,Yes,gmm12,15/02/2023 09:35
fceceafa-ca74-4a0b-bbc9-b5b63496f455,Female,Both,Kaduna,---,Producer/Processor,Maize,Yes,No,WOFAN,IkaLIW26,14/02/2023 14:05,No,ika10,16/02/2023 09:37
9062dc0c-ed77-43c5-bf93-d02cac9442fd,Female,Both,Kaduna,---,Producer/Processor,Maize,Yes,No,WOFAN,IkaTCI30,15/02/2023 11:25,No,ika10,17/02/2023 09:26
5e395bad-eed5-4045-ba87-babc0b0176bf,Both,Adult,Kano,Production,Producer,Maize,Yes,No,WOFAN,Rim3KV20,28/09/2023 08:27,Yes,tof31,18/02/2023 08:56
68fb1a53-8f01-4636-aa99-d93903fd515c,Both,Both,Jigawa,Production,Producer,Maize,Yes,Yes,WOFAN,Jah4IP21,28/09/2023 12:13,Yes,jah17,04/02/2023 09:41
345380b8-e46b-4791-a27e-33894c486e8b,Female,Both,Gombe,Processing,Producer/Processor,Rice,Yes,No,WOFAN,BalN6323,28/09/2023 05:32,Yes,bal14,03/02/2023 09:33
ff421590-2c6d-449b-9024-cc871e008bf1,Both,Both,Jigawa,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,JahRQJ41,28/09/2023 10:42,Yes,jah09,02/02/2023 09:44
25b2220d-2d42-4919-a6ee-41ed6955fd44,Both,Youth,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,RinQOB18,28/09/2023 10:38,Yes,rin08,01/02/2023 09:45
a26da4e0-a205-43b6-a77e-e31a872398aa,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,Rim1T602,28/09/2023 09:03,Yes,tof11,30/01/2023 09:47
9e33e09c-6315-4754-b319-c4f50fb57652,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,RimPNV37,28/09/2023 11:52,Yes,tof11,29/01/2023 09:47
67c7efe5-8372-4b5a-8eee-b2d8e4270915,Female,Youth,Jigawa,---,Producer/Processor,Rice,Yes,No,WOFAN,Rin40X10,28/09/2023 13:18,No,rin01,28/01/2023 09:47
5aaf385a-049e-4d2b-b291-6159b24f8576,Female,Youth,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,TauFKH56,28/09/2023 07:03,Yes,tau09,27/01/2023 09:47
18109ea7-7935-437b-a1b4-c3a4d28d7807,Female,Both,Jigawa,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,JahXKV47,28/09/2023 09:16,Yes,jah14,26/01/2023 09:47
4a003e78-fc69-4d32-9b68-4eda9860080d,Female,Both,Jigawa,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,JahBM938,28/09/2023 11:44,Yes,jah14,25/01/2023 09:47
32e005df-cd92-481c-8dde-114e69787b39,Female,Adult,Bauchi,Mechanization_service_provider,Producer/Processor,Rice,Yes,Yes,WOFAN,BauENR13,27/09/2023 08:39,Yes,bau05,24/01/2023 09:47
aa419f1d-8a2c-485b-9007-debebc5dcb41,Female,Adult,Bauchi,Agro-Input_Dealer,Producer/Processor,Rice,Yes,Yes,WOFAN,BauRTU51,27/09/2023 15:27,Yes,bau05,23/01/2023 09:47
db7c4694-f4f1-4365-a760-da30c5112607,Both,Both,Jigawa,Production,Producer,Groundnut,Yes,No,WOFAN,JahS0712,28/09/2023 11:21,Yes,jah09,22/01/2023 09:47
be8929a3-4453-43cd-b69a-c9b8ef393ec7,Both,Youth,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Rin36H47,28/09/2023 09:51,Yes,rin08,21/01/2023 09:47
d12336e9-1567-40c4-a544-2eb8c755d5ec,Both,Youth,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Rin9XI41,28/09/2023 10:19,Yes,rin08,31/01/2023 09:47
0d52383e-7589-49ab-b277-51a285ddc422,Female,Both,Gombe,Processing,Processor,---,Yes,Yes,WOFAN,BalMTX09,28/09/2023 14:20,Yes,bal09,31/01/2023 09:47
25c9f529-8416-417d-963f-ff465cf54506,Female,Youth,Bauchi,Processing,Producer/Processor,Rice,Yes,No,WOFAN,TorLKL16,28/09/2023 15:07,Yes,tor01,31/01/2023 09:47
8e3abcc4-a5c4-4e94-9b48-881859450ecd,Female,Youth,Kano,Processing,Producer/Processor,Rice,Yes,No,WOFAN,BagJPK29,28/09/2023 15:25,Yes,tof47,31/01/2023 09:47
93696961-cb55-4fa6-b534-6b471a262303,Female,Youth,Bauchi,Agro-Trader,Producer/Processor,Groundnut,Yes,No,WOFAN,TorEW050,28/09/2023 12:16,Yes,tor01,31/01/2023 09:47
a63c0739-be73-485e-a99c-69681dbdd1b4,Both,Adult,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarT0Q04,28/09/2023 15:32,Yes,gmm23,05/02/2023 08:17
66817485-4abe-430b-9937-f90ac22bf67e,Female,Adult,Gombe,Production,Producer,Maize,Yes,Yes,WOFAN,BalXSQ38,28/09/2023 11:56,Yes,bal11,05/02/2023 08:17
aa1f3768-3d6f-4241-9d69-69f4226f1f9f,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,GarK8L47,28/09/2023 09:08,Yes,gmm08,06/02/2023 09:00
36759f02-1884-40fc-9e43-d7f10bea2e8f,Both,Both,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,GarL6405,28/09/2023 11:30,Yes,gmm08,07/02/2023 09:12
a84da03c-2f92-483f-872c-e005b49b1c62,Both,Adult,Kano,Production,Producer,Groundnut,No,No,WOFAN,Rim20Z36,28/09/2023 13:27,Yes,tof31,08/02/2023 09:13
c1ba2092-85c6-4b02-9cd3-4ce8e273746b,Female,Youth,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,TauUW447,27/09/2023 07:54,Yes,tau12,09/02/2023 09:30
99bcb1b0-9001-4137-bef3-e1b48c862aa8,Both,Both,Kano,Agro-Input_Dealer,Producer/Processor,Maize,Yes,Yes,WOFAN,Gar38J24,27/09/2023 16:57,Yes,gmm19,01/02/2023 08:17
19483dab-6854-403e-a5c3-0b0741f065f7,Both,Both,Kano,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,GarB3N32,27/09/2023 17:06,Yes,gmm19,02/02/2023 08:17
69f2eb58-12c3-421c-8f7b-6b595a2ad998,Both,Both,Kano,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,Gar5FS35,27/09/2023 17:17,Yes,gmm19,03/02/2023 08:17
561b4f9c-104f-4276-9923-5ff03dc4b8b9,Both,Both,Kano,Production,Producer,Maize,Yes,No,WOFAN,BagXX159,26/09/2023 09:32,Yes,tof46,04/02/2023 08:17
b55a6d82-f857-4ddf-8578-de55bbf1ac01,Both,Both,Kano,Production,Producer,Groundnut,Yes,No,WOFAN,BagOWC39,26/09/2023 15:36,Yes,tof46,05/02/2023 08:17
bfb3478c-e45a-4bb2-a775-214c1a7de7bc,Both,Both,Kano,Production,Producer,Rice,Yes,No,WOFAN,BagJZZ16,27/09/2023 09:48,Yes,tof46,06/02/2023 09:00
c9d2f156-e6d8-4615-ba89-e58f8e348c33,Both,Both,Kano,Production,Producer/Processor,Maize,Yes,No,WOFAN,BagJAK58,27/09/2023 13:34,Yes,tof46,07/02/2023 09:12
adc15d53-f046-48e7-817e-c5924f68b30c,Female,Youth,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Rim9RM51,28/09/2023 13:42,Yes,tof12,08/02/2023 09:13
97383729-1abe-4a8c-b5b3-b10f00ec3e1e,Female,Youth,Jigawa,Agro-Input_Dealer,Producer,Rice,Yes,No,WOFAN,TauZ2I35,28/09/2023 08:47,Yes,tau10,09/02/2023 09:30
229c0f85-2b29-49eb-8da6-b57523490760,Both,Both,Jigawa,Production,Producer,Groundnut,Yes,No,WOFAN,Jah3MG33,28/09/2023 13:27,Yes,jah11,19/02/2023 09:30
a252d9cc-5b41-43fa-b7d0-124aad27e134,Female,Youth,Jigawa,Production,Producer,Rice,Yes,No,WOFAN,TauKB135,28/09/2023 11:53,Yes,tau10,10/02/2023 09:34
835ec905-d313-4814-95e9-270e4f2febed,Both,Youth,Jigawa,Production,Producer,Rice,Yes,No,WOFAN,JahJBA35,28/09/2023 16:43,Yes,jah07,11/02/2023 09:34
b996e647-ca35-42be-a4ea-54bb99ef8fbc,Both,Both,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,KurR2628,28/09/2023 13:45,Yes,gmm12,13/02/2023 09:33
69965a9b-86f2-4e21-94b0-9ec3415fcbfc,Both,Both,Kano,Agro-Input_Dealer,Producer/Processor,Rice,Yes,Yes,WOFAN,BebAJ005,28/09/2023 09:25,Yes,beb22,14/02/2023 09:34
64410898-af4c-42c7-8012-1a3fff11cba4,Both,Both,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,TofROC54,28/09/2023 17:17,Yes,tof43,15/02/2023 09:35
4884a6a0-87f0-474b-afb9-0babc75a0696,Both,Both,Kaduna,Production,Producer,Maize,Yes,Yes,WOFAN,IkaV7O58,16/02/2023 08:31,Yes,ika09,16/02/2023 09:37
ea5fc68d-682d-4245-afd2-c67d0379f0ba,Both,Both,Kano,Production,Producer/Processor,Groundnut,Yes,No,WOFAN,Beb9MS51,28/09/2023 06:30,Yes,beb19,17/02/2023 09:26
6beca212-1dc8-4fab-bfdc-3ab0fa830e2d,Female,Youth,Kano,Production,Producer,Groundnut,Yes,No,WOFAN,Gar3K222,28/09/2023 12:27,Yes,gmm01,18/02/2023 08:56
d84e5ba0-d2f5-4dea-9a2d-42c3fda97259,Female,Both,Kano,Production,Processor,---,Yes,No,WOFAN,BebW6G52,28/09/2023 17:01,Yes,beb42,04/02/2023 09:41
254985e4-453c-4dac-af19-65cc59f6b2a5,Both,Both,Jigawa,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,Jah10X30,28/09/2023 14:32,Yes,jah19,03/02/2023 09:33
aae11639-b363-41f6-aea5-6604375fb2e5,Both,Youth,Kano,Production,Producer,Rice,Yes,No,WOFAN,Gar5C422,28/09/2023 14:59,Yes,gmm01,02/02/2023 09:44
c5ab2453-4f10-42bd-932b-b4669ce8b552,Both,Both,Kano,Agro-Input_Dealer,Producer/Processor,Maize,Yes,Yes,WOFAN,BebPFW42,28/09/2023 12:58,Yes,beb22,01/02/2023 09:45
bf8d0d0c-f0d9-4d53-bb99-e0dec5398a3d,Both,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarDAU07,28/09/2023 17:35,Yes,gmm25,30/01/2023 09:47
f3cabe29-2b44-4b5a-be37-c3aa3fed58f0,Both,Both,Kano,Production,Producer/Processor,Maize,Yes,No,WOFAN,TofN3L16,28/09/2023 17:38,Yes,tof35,29/01/2023 09:47
0898b85c-59d0-4ee6-a3cb-e0861cbe1c2b,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,No,WOFAN,Bag5HS39,28/09/2023 17:06,Yes,tof07,28/01/2023 09:47
82ba1d47-d323-48ae-9fa0-315b0d8b92d3,Both,Youth,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,RinY1L34,28/09/2023 10:28,Yes,rin08,27/01/2023 09:47
e9a3cba8-8433-46bb-b176-9db4a428d0f8,Both,Youth,Jigawa,Production,Producer/Processor,Groundnut,Yes,Yes,WOFAN,Jah7OL48,28/09/2023 12:18,Yes,jah22,26/01/2023 09:47
a6f91ed7-c8b3-4a0d-b6d0-fc686842590b,Male,Youth,Bauchi,---,Producer,Maize,Yes,Yes,WOFAN,War3OK11,28/09/2023 18:06,No,war02,25/01/2023 09:47
c6752450-de5d-42a5-aca1-fab1bfdaa438,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,BebBAT26,28/09/2023 09:22,Yes,beb16,24/01/2023 09:47
